frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,454.0,80.0,189.0,66.0,,,,
2.0,,,460.0,75.0,197.0,61.0,,,,
3.0,,,467.0,74.0,192.0,61.0,,,,
4.0,,,475.0,76.0,189.0,62.0,,,,
5.0,,,486.0,75.0,185.0,57.0,,,,
6.0,,,502.0,71.0,180.0,65.0,,,,
7.0,,,516.0,69.0,175.0,67.0,,,,
8.0,,,539.0,70.0,173.0,68.0,,,,
9.0,,,558.0,70.0,171.0,55.0,,,,
10.0,,,574.0,71.0,164.0,57.0,,,,
11.0,,,601.0,69.0,153.0,57.0,,,,
12.0,,,629.0,61.0,139.0,66.0,,,,
13.0,,,652.0,75.0,126.0,66.0,,,,
14.0,,,677.0,70.0,114.0,58.0,,,,
15.0,,,694.0,77.0,102.0,70.0,,,,
16.0,,,705.0,85.0,99.0,72.0,,,,
17.0,,,707.0,84.0,96.0,69.0,,,,
18.0,,,695.0,89.0,84.0,68.0,,,,
19.0,,,683.0,74.0,72.0,73.0,,,,
20.0,,,675.0,74.0,67.0,68.0,,,,
21.0,,,668.0,85.0,61.0,64.0,,,,
22.0,,,679.0,94.0,60.0,64.0,,,,
23.0,,,685.0,87.0,62.0,63.0,,,,
24.0,,,691.0,86.0,74.0,63.0,,,,
25.0,,,702.0,91.0,81.0,64.0,,,,
26.0,,,700.0,95.0,91.0,65.0,,,,
27.0,,,696.0,89.0,96.0,61.0,,,,
28.0,,,698.0,95.0,106.0,58.0,,,,
29.0,,,693.0,92.0,107.0,63.0,,,,
30.0,,,691.0,85.0,118.0,63.0,,,,
31.0,,,705.0,85.0,119.0,60.0,,,,
32.0,,,697.0,77.0,130.0,54.0,,,,
33.0,,,696.0,76.0,137.0,58.0,,,,
34.0,,,707.0,83.0,134.0,62.0,,,,
35.0,,,698.0,84.0,155.0,64.0,,,,
36.0,,,684.0,79.0,166.0,64.0,,,,
37.0,,,668.0,74.0,163.0,69.0,,,,
38.0,,,650.0,77.0,156.0,76.0,,,,
39.0,,,638.0,73.0,171.0,80.0,,,,
40.0,,,612.0,80.0,183.0,77.0,,,,
41.0,,,587.0,92.0,172.0,77.0,,,,
42.0,,,576.0,86.0,170.0,72.0,,,,
43.0,,,559.0,86.0,188.0,75.0,,,,
44.0,,,551.0,85.0,185.0,73.0,,,,
45.0,,,531.0,84.0,179.0,72.0,,,,
46.0,,,506.0,84.0,182.0,68.0,,,,
47.0,,,493.0,77.0,191.0,72.0,,,,
48.0,,,482.0,73.0,214.0,75.0,,,,
49.0,,,473.0,78.0,220.0,77.0,,,,
50.0,,,459.0,81.0,213.0,76.0,,,,
51.0,,,450.0,80.0,207.0,74.0,,,,
