frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,438.0,49.0,226.0,24.0,,,,
2.0,,,439.0,50.0,234.0,20.0,,,,
3.0,,,445.0,50.0,228.0,21.0,,,,
4.0,,,455.0,54.0,225.0,26.0,,,,
5.0,,,465.0,54.0,222.0,19.0,,,,
6.0,,,476.0,52.0,217.0,24.0,,,,
7.0,,,493.0,54.0,212.0,32.0,,,,
8.0,,,516.0,41.0,211.0,33.0,,,,
9.0,,,535.0,54.0,209.0,21.0,,,,
10.0,,,547.0,50.0,201.0,21.0,,,,
11.0,,,578.0,42.0,191.0,19.0,,,,
12.0,,,592.0,54.0,176.0,22.0,,,,
13.0,,,631.0,54.0,163.0,23.0,,,,
14.0,,,647.0,52.0,151.0,16.0,,,,
15.0,,,671.0,54.0,137.0,23.0,,,,
16.0,,,682.0,54.0,134.0,29.0,,,,
17.0,,,681.0,54.0,130.0,28.0,,,,
18.0,,,712.0,69.0,119.0,23.0,,,,
19.0,,,718.0,69.0,109.0,27.0,,,,
20.0,,,712.0,66.0,103.0,24.0,,,,
21.0,,,706.0,69.0,98.0,18.0,,,,
22.0,,,701.0,69.0,97.0,17.0,,,,
23.0,,,724.0,69.0,99.0,17.0,,,,
24.0,,,732.0,69.0,111.0,21.0,,,,
25.0,,,741.0,69.0,118.0,24.0,,,,
26.0,,,725.0,69.0,128.0,24.0,,,,
27.0,,,735.0,69.0,134.0,20.0,,,,
28.0,,,724.0,69.0,143.0,20.0,,,,
29.0,,,721.0,69.0,145.0,28.0,,,,
30.0,,,734.0,68.0,155.0,25.0,,,,
31.0,,,749.0,69.0,157.0,20.0,,,,
32.0,,,740.0,60.0,167.0,17.0,,,,
33.0,,,740.0,54.0,174.0,25.0,,,,
34.0,,,749.0,65.0,172.0,29.0,,,,
35.0,,,741.0,66.0,192.0,26.0,,,,
36.0,,,729.0,57.0,203.0,28.0,,,,
37.0,,,712.0,48.0,199.0,30.0,,,,
38.0,,,694.0,48.0,193.0,38.0,,,,
39.0,,,682.0,44.0,208.0,45.0,,,,
40.0,,,654.0,41.0,221.0,43.0,,,,
41.0,,,585.0,53.0,210.0,39.0,,,,
42.0,,,613.0,42.0,207.0,38.0,,,,
43.0,,,550.0,49.0,227.0,40.0,,,,
44.0,,,591.0,40.0,223.0,40.0,,,,
45.0,,,572.0,47.0,217.0,38.0,,,,
46.0,,,548.0,66.0,221.0,36.0,,,,
47.0,,,518.0,69.0,230.0,43.0,,,,
48.0,,,514.0,69.0,251.0,47.0,,,,
49.0,,,496.0,69.0,258.0,50.0,,,,
50.0,,,479.0,69.0,252.0,48.0,,,,
51.0,,,469.0,69.0,246.0,47.0,,,,
