frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,177.0,54.0,,,662.0,57.0,356.0,79.0,685.0,69.0
2.0,175.0,55.0,,,653.0,56.0,345.0,78.0,670.0,59.0
3.0,176.0,58.0,,,634.0,55.0,335.0,77.0,653.0,61.0
4.0,181.0,64.0,,,627.0,55.0,335.0,78.0,619.0,52.0
5.0,202.0,65.0,,,628.0,54.0,333.0,76.0,597.0,51.0
6.0,228.0,55.0,,,628.0,55.0,328.0,76.0,575.0,52.0
7.0,227.0,55.0,,,630.0,54.0,317.0,77.0,531.0,56.0
8.0,225.0,54.0,,,609.0,44.0,303.0,78.0,512.0,56.0
9.0,214.0,55.0,,,588.0,48.0,300.0,78.0,514.0,57.0
10.0,212.0,58.0,,,559.0,45.0,300.0,77.0,522.0,57.0
11.0,227.0,59.0,,,522.0,49.0,295.0,78.0,524.0,71.0
12.0,233.0,71.0,,,500.0,46.0,296.0,80.0,517.0,87.0
13.0,232.0,73.0,,,467.0,44.0,287.0,80.0,515.0,93.0
14.0,249.0,81.0,,,451.0,49.0,287.0,82.0,513.0,94.0
15.0,279.0,87.0,,,451.0,50.0,283.0,81.0,510.0,101.0
16.0,294.0,86.0,,,452.0,54.0,267.0,87.0,476.0,90.0
17.0,328.0,77.0,,,452.0,54.0,259.0,84.0,428.0,64.0
18.0,350.0,62.0,,,457.0,55.0,256.0,84.0,375.0,58.0
19.0,367.0,50.0,,,458.0,52.0,251.0,88.0,340.0,74.0
20.0,406.0,53.0,,,458.0,53.0,247.0,88.0,291.0,101.0
21.0,422.0,54.0,,,447.0,58.0,245.0,88.0,267.0,83.0
22.0,422.0,55.0,,,442.0,58.0,242.0,89.0,243.0,77.0
23.0,439.0,56.0,,,442.0,57.0,241.0,89.0,239.0,81.0
24.0,468.0,44.0,,,442.0,57.0,238.0,88.0,247.0,78.0
25.0,502.0,56.0,,,442.0,57.0,236.0,74.0,242.0,71.0
26.0,519.0,58.0,,,442.0,57.0,239.0,72.0,243.0,73.0
27.0,564.0,58.0,,,442.0,57.0,239.0,71.0,211.0,73.0
28.0,604.0,52.0,,,447.0,57.0,238.0,72.0,174.0,90.0
29.0,641.0,62.0,,,441.0,65.0,236.0,70.0,147.0,91.0
30.0,678.0,60.0,,,420.0,62.0,234.0,69.0,83.0,84.0
31.0,694.0,58.0,,,380.0,53.0,232.0,67.0,57.0,77.0
32.0,689.0,71.0,,,348.0,46.0,232.0,67.0,43.0,62.0
33.0,669.0,62.0,,,320.0,61.0,229.0,66.0,61.0,77.0
34.0,660.0,61.0,,,259.0,83.0,228.0,66.0,64.0,76.0
35.0,645.0,70.0,,,196.0,97.0,228.0,66.0,88.0,72.0
36.0,681.0,77.0,,,196.0,92.0,227.0,66.0,92.0,63.0
37.0,708.0,77.0,,,168.0,76.0,223.0,67.0,113.0,69.0
38.0,693.0,72.0,,,147.0,73.0,222.0,66.0,122.0,79.0
39.0,696.0,70.0,,,104.0,75.0,221.0,66.0,140.0,79.0
40.0,707.0,59.0,,,74.0,83.0,229.0,66.0,172.0,82.0
41.0,710.0,71.0,,,45.0,89.0,271.0,51.0,196.0,83.0
42.0,690.0,81.0,,,53.0,86.0,309.0,57.0,217.0,86.0
43.0,689.0,82.0,,,52.0,70.0,354.0,72.0,165.0,70.0
44.0,697.0,85.0,,,54.0,68.0,379.0,71.0,201.0,63.0
45.0,675.0,85.0,,,53.0,68.0,416.0,76.0,283.0,81.0
46.0,674.0,74.0,,,84.0,70.0,465.0,88.0,310.0,83.0
47.0,679.0,55.0,,,94.0,81.0,502.0,84.0,351.0,89.0
48.0,693.0,55.0,,,109.0,79.0,532.0,71.0,375.0,88.0
49.0,689.0,54.0,,,116.0,79.0,546.0,52.0,402.0,75.0
50.0,670.0,68.0,,,131.0,87.0,575.0,40.0,466.0,80.0
51.0,657.0,66.0,,,149.0,90.0,574.0,47.0,508.0,83.0
52.0,643.0,63.0,,,159.0,93.0,607.0,58.0,544.0,65.0
