frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,,,,,415.0,18.0,,
2.0,,,,,,,414.0,18.0,,
3.0,,,,,,,415.0,17.0,,
4.0,,,,,,,415.0,17.0,,
5.0,,,,,,,413.0,19.0,,
6.0,,,,,,,413.0,19.0,,
7.0,,,,,,,414.0,19.0,,
8.0,,,,,,,415.0,19.0,,
9.0,,,,,,,415.0,20.0,,
10.0,,,,,,,415.0,21.0,,
11.0,,,,,,,415.0,20.0,,
12.0,,,,,,,415.0,20.0,,
13.0,,,,,,,414.0,52.0,,
14.0,,,,,,,415.0,20.0,,
15.0,,,,,,,416.0,20.0,,
16.0,,,,,,,415.0,48.0,,
17.0,,,,,,,417.0,48.0,,
18.0,,,,,,,417.0,47.0,,
19.0,,,,,,,416.0,50.0,,
20.0,,,,,,,419.0,47.0,,
21.0,,,,,,,416.0,50.0,,
22.0,,,,,,,417.0,48.0,,
23.0,,,,,,,418.0,48.0,,
24.0,,,,,,,417.0,49.0,,
25.0,,,,,,,418.0,50.0,,
26.0,,,,,,,417.0,50.0,,
27.0,,,,,,,417.0,53.0,,
28.0,,,,,,,418.0,51.0,,
29.0,,,,,,,419.0,49.0,,
30.0,,,,,,,418.0,48.0,,
31.0,,,,,,,419.0,50.0,,
32.0,,,,,,,420.0,49.0,,
33.0,,,,,,,420.0,47.0,,
34.0,,,,,,,418.0,51.0,,
35.0,,,,,,,419.0,50.0,,
36.0,,,,,,,420.0,48.0,,
37.0,,,,,,,418.0,51.0,,
38.0,,,,,,,419.0,51.0,,
39.0,,,,,,,418.0,52.0,,
40.0,,,,,,,418.0,52.0,,
41.0,,,,,,,420.0,49.0,,
42.0,,,,,,,418.0,52.0,,
43.0,,,,,,,419.0,51.0,,
44.0,,,,,,,418.0,52.0,,
45.0,,,,,,,418.0,51.0,,
46.0,,,,,,,419.0,50.0,,
47.0,,,,,,,418.0,52.0,,
48.0,,,,,,,418.0,51.0,,
49.0,,,,,,,418.0,51.0,,
50.0,,,,,,,417.0,52.0,,
51.0,,,,,,,418.0,50.0,,
