frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,15.0,11.0,105.0,80.0,147.0,61.0,586.0,65.0,683.0,60.0
2.0,24.0,11.0,138.0,73.0,769.0,21.0,598.0,75.0,671.0,57.0
3.0,20.0,11.0,151.0,77.0,769.0,21.0,619.0,65.0,661.0,65.0
4.0,22.0,11.0,172.0,73.0,769.0,21.0,639.0,65.0,655.0,58.0
5.0,21.0,11.0,198.0,71.0,113.0,69.0,659.0,54.0,635.0,65.0
6.0,20.0,11.0,219.0,77.0,769.0,24.0,680.0,43.0,615.0,60.0
7.0,23.0,11.0,248.0,70.0,104.0,69.0,700.0,40.0,607.0,56.0
8.0,20.0,11.0,262.0,79.0,769.0,23.0,694.0,39.0,599.0,64.0
9.0,23.0,11.0,273.0,81.0,95.0,70.0,699.0,40.0,584.0,55.0
10.0,23.0,11.0,290.0,76.0,769.0,21.0,694.0,38.0,586.0,56.0
11.0,22.0,11.0,305.0,73.0,769.0,24.0,694.0,38.0,607.0,68.0
12.0,19.0,11.0,324.0,73.0,769.0,25.0,690.0,36.0,623.0,67.0
13.0,21.0,11.0,344.0,70.0,769.0,25.0,692.0,36.0,643.0,71.0
14.0,21.0,11.0,355.0,78.0,769.0,25.0,699.0,37.0,653.0,75.0
15.0,20.0,11.0,382.0,71.0,59.0,76.0,695.0,38.0,677.0,71.0
16.0,19.0,11.0,393.0,81.0,60.0,75.0,696.0,36.0,689.0,72.0
17.0,19.0,11.0,400.0,81.0,769.0,21.0,697.0,34.0,704.0,69.0
18.0,21.0,11.0,423.0,66.0,107.0,69.0,699.0,39.0,691.0,73.0
19.0,20.0,11.0,436.0,68.0,769.0,22.0,699.0,38.0,687.0,72.0
20.0,23.0,11.0,468.0,69.0,106.0,72.0,696.0,44.0,694.0,75.0
21.0,20.0,11.0,483.0,60.0,769.0,21.0,697.0,42.0,701.0,78.0
22.0,21.0,11.0,514.0,61.0,769.0,21.0,697.0,43.0,682.0,72.0
23.0,24.0,11.0,541.0,58.0,769.0,25.0,697.0,42.0,689.0,76.0
24.0,21.0,11.0,555.0,67.0,769.0,25.0,695.0,42.0,702.0,73.0
25.0,20.0,11.0,573.0,72.0,87.0,75.0,695.0,43.0,694.0,77.0
26.0,19.0,10.0,598.0,68.0,73.0,73.0,695.0,43.0,700.0,80.0
27.0,21.0,11.0,612.0,83.0,769.0,21.0,695.0,45.0,703.0,78.0
28.0,21.0,11.0,620.0,82.0,769.0,25.0,692.0,42.0,692.0,79.0
29.0,20.0,11.0,631.0,75.0,769.0,24.0,693.0,41.0,705.0,82.0
30.0,21.0,11.0,629.0,82.0,769.0,23.0,692.0,41.0,687.0,76.0
31.0,23.0,11.0,621.0,88.0,769.0,25.0,694.0,40.0,694.0,79.0
32.0,16.0,11.0,621.0,81.0,769.0,22.0,694.0,41.0,703.0,81.0
33.0,18.0,11.0,602.0,73.0,769.0,21.0,694.0,40.0,698.0,78.0
34.0,21.0,11.0,592.0,77.0,769.0,23.0,694.0,41.0,698.0,78.0
35.0,20.0,11.0,568.0,74.0,769.0,22.0,696.0,41.0,699.0,77.0
36.0,22.0,11.0,561.0,68.0,137.0,74.0,693.0,39.0,706.0,83.0
37.0,21.0,11.0,542.0,79.0,769.0,23.0,694.0,38.0,696.0,80.0
38.0,26.0,11.0,527.0,84.0,769.0,21.0,694.0,39.0,696.0,81.0
39.0,20.0,11.0,512.0,95.0,769.0,24.0,695.0,39.0,698.0,81.0
40.0,21.0,11.0,504.0,96.0,769.0,24.0,695.0,39.0,694.0,82.0
41.0,19.0,11.0,497.0,95.0,769.0,25.0,697.0,41.0,692.0,82.0
42.0,20.0,11.0,478.0,101.0,769.0,24.0,695.0,38.0,703.0,87.0
43.0,22.0,11.0,479.0,85.0,769.0,22.0,697.0,35.0,688.0,85.0
44.0,21.0,11.0,459.0,85.0,769.0,25.0,698.0,34.0,689.0,82.0
45.0,21.0,11.0,438.0,83.0,769.0,23.0,698.0,35.0,701.0,86.0
46.0,21.0,11.0,417.0,92.0,114.0,66.0,693.0,34.0,680.0,78.0
47.0,21.0,11.0,412.0,78.0,769.0,21.0,697.0,36.0,670.0,69.0
