frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,62.0,14.0,59.0,9.0,74.0,40.0,42.0,12.0,0.0,0.0
2.0,22.0,3.0,46.0,11.0,61.0,41.0,44.0,11.0,0.0,0.0
3.0,28.0,0.0,50.0,11.0,54.0,42.0,46.0,11.0,0.0,0.0
4.0,72.0,14.0,49.0,10.0,50.0,44.0,48.0,11.0,0.0,0.0
5.0,67.0,13.0,49.0,12.0,44.0,43.0,46.0,12.0,0.0,0.0
6.0,61.0,13.0,52.0,11.0,47.0,43.0,49.0,13.0,0.0,0.0
7.0,58.0,11.0,53.0,11.0,48.0,43.0,52.0,12.0,0.0,0.0
8.0,58.0,13.0,53.0,10.0,53.0,41.0,52.0,14.0,0.0,0.0
9.0,61.0,11.0,52.0,10.0,59.0,41.0,45.0,17.0,0.0,0.0
10.0,67.0,11.0,52.0,9.0,65.0,39.0,63.0,15.0,0.0,0.0
11.0,67.0,11.0,49.0,10.0,57.0,40.0,59.0,17.0,0.0,0.0
12.0,61.0,10.0,49.0,11.0,51.0,43.0,45.0,14.0,0.0,0.0
13.0,62.0,9.0,48.0,12.0,55.0,41.0,54.0,13.0,0.0,0.0
14.0,58.0,13.0,48.0,11.0,56.0,43.0,49.0,13.0,0.0,0.0
15.0,58.0,13.0,49.0,11.0,55.0,42.0,47.0,12.0,0.0,0.0
16.0,62.0,14.0,51.0,12.0,56.0,40.0,43.0,13.0,0.0,0.0
17.0,63.0,13.0,49.0,11.0,55.0,42.0,54.0,14.0,0.0,0.0
18.0,59.0,12.0,49.0,12.0,59.0,43.0,60.0,17.0,0.0,0.0
19.0,74.0,13.0,50.0,12.0,59.0,40.0,45.0,13.0,0.0,0.0
20.0,63.0,10.0,50.0,12.0,62.0,43.0,42.0,14.0,0.0,0.0
21.0,57.0,11.0,53.0,13.0,61.0,42.0,43.0,15.0,0.0,0.0
22.0,54.0,11.0,49.0,13.0,65.0,43.0,40.0,16.0,0.0,0.0
23.0,60.0,12.0,50.0,10.0,63.0,42.0,43.0,15.0,0.0,0.0
24.0,76.0,16.0,49.0,13.0,65.0,44.0,41.0,14.0,0.0,0.0
25.0,65.0,14.0,52.0,12.0,66.0,42.0,35.0,14.0,0.0,0.0
26.0,56.0,13.0,50.0,13.0,69.0,38.0,34.0,14.0,0.0,0.0
27.0,45.0,12.0,52.0,12.0,75.0,37.0,34.0,13.0,0.0,0.0
28.0,45.0,11.0,51.0,14.0,76.0,38.0,27.0,13.0,0.0,0.0
29.0,41.0,11.0,52.0,12.0,83.0,38.0,33.0,14.0,0.0,0.0
30.0,42.0,12.0,53.0,9.0,79.0,40.0,39.0,14.0,0.0,0.0
31.0,45.0,13.0,51.0,12.0,77.0,39.0,30.0,14.0,0.0,0.0
32.0,41.0,12.0,53.0,13.0,74.0,54.0,35.0,13.0,0.0,0.0
33.0,34.0,13.0,52.0,12.0,76.0,42.0,30.0,13.0,0.0,0.0
34.0,29.0,13.0,51.0,10.0,64.0,54.0,40.0,13.0,0.0,0.0
35.0,29.0,13.0,53.0,11.0,68.0,54.0,41.0,14.0,0.0,0.0
36.0,26.0,13.0,54.0,10.0,70.0,51.0,45.0,15.0,0.0,0.0
37.0,22.0,12.0,55.0,10.0,70.0,52.0,43.0,16.0,0.0,0.0
38.0,60.0,12.0,54.0,10.0,70.0,54.0,43.0,15.0,0.0,0.0
39.0,82.0,15.0,53.0,12.0,74.0,54.0,44.0,15.0,0.0,0.0
40.0,66.0,13.0,32.0,3.0,82.0,54.0,39.0,16.0,0.0,0.0
41.0,57.0,12.0,23.0,3.0,84.0,54.0,45.0,15.0,0.0,0.0
42.0,57.0,11.0,49.0,13.0,84.0,54.0,54.0,17.0,0.0,0.0
43.0,60.0,11.0,24.0,2.0,90.0,54.0,48.0,16.0,0.0,0.0
44.0,65.0,12.0,45.0,13.0,90.0,54.0,59.0,16.0,0.0,0.0
45.0,58.0,13.0,51.0,12.0,85.0,54.0,64.0,17.0,0.0,0.0
46.0,47.0,11.0,45.0,13.0,84.0,54.0,58.0,15.0,0.0,0.0
47.0,36.0,11.0,17.0,3.0,82.0,54.0,32.0,13.0,0.0,0.0
48.0,44.0,12.0,3.0,4.0,89.0,54.0,35.0,15.0,0.0,0.0
49.0,47.0,9.0,12.0,2.0,92.0,54.0,42.0,14.0,0.0,0.0
50.0,54.0,10.0,54.0,13.0,90.0,55.0,47.0,14.0,0.0,0.0
51.0,56.0,10.0,64.0,13.0,90.0,54.0,37.0,14.0,0.0,0.0
52.0,63.0,10.0,57.0,14.0,90.0,54.0,35.0,14.0,0.0,0.0
