frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,543.0,64.0,136.0,77.0,656.0,64.0,694.0,39.0,275.0,43.0
2.0,329.0,6.0,126.0,71.0,647.0,66.0,686.0,37.0,291.0,42.0
3.0,187.0,6.0,115.0,67.0,628.0,70.0,677.0,38.0,308.0,35.0
4.0,329.0,6.0,97.0,59.0,608.0,68.0,662.0,34.0,333.0,34.0
5.0,328.0,6.0,27.0,31.0,609.0,59.0,649.0,28.0,340.0,40.0
6.0,185.0,6.0,63.0,58.0,601.0,57.0,634.0,25.0,354.0,40.0
7.0,325.0,6.0,65.0,62.0,593.0,61.0,623.0,22.0,378.0,34.0
8.0,353.0,6.0,13.0,46.0,598.0,56.0,614.0,19.0,383.0,33.0
9.0,362.0,6.0,20.0,27.0,586.0,59.0,600.0,21.0,403.0,31.0
10.0,349.0,6.0,60.0,57.0,581.0,59.0,592.0,20.0,424.0,32.0
11.0,159.0,6.0,32.0,30.0,585.0,68.0,579.0,21.0,441.0,34.0
12.0,148.0,6.0,24.0,35.0,595.0,73.0,569.0,26.0,456.0,38.0
13.0,144.0,6.0,64.0,70.0,588.0,70.0,556.0,23.0,474.0,42.0
14.0,153.0,6.0,53.0,58.0,588.0,66.0,538.0,26.0,497.0,47.0
15.0,163.0,6.0,52.0,62.0,588.0,59.0,525.0,30.0,524.0,51.0
16.0,325.0,6.0,46.0,60.0,605.0,62.0,515.0,29.0,548.0,57.0
17.0,149.0,6.0,49.0,62.0,611.0,60.0,506.0,32.0,557.0,61.0
18.0,267.0,6.0,27.0,16.0,623.0,59.0,496.0,35.0,575.0,65.0
19.0,143.0,6.0,60.0,63.0,625.0,61.0,485.0,34.0,594.0,60.0
20.0,181.0,6.0,82.0,69.0,612.0,56.0,468.0,31.0,583.0,60.0
21.0,182.0,6.0,95.0,78.0,598.0,49.0,458.0,36.0,592.0,63.0
22.0,151.0,6.0,97.0,72.0,610.0,51.0,448.0,35.0,599.0,61.0
23.0,181.0,6.0,109.0,73.0,625.0,46.0,437.0,31.0,603.0,62.0
24.0,166.0,6.0,119.0,79.0,629.0,46.0,426.0,33.0,614.0,59.0
25.0,342.0,6.0,126.0,74.0,642.0,56.0,414.0,35.0,618.0,61.0
26.0,174.0,6.0,130.0,77.0,646.0,49.0,410.0,37.0,628.0,62.0
27.0,143.0,6.0,120.0,69.0,637.0,48.0,398.0,43.0,635.0,62.0
28.0,183.0,6.0,130.0,75.0,635.0,53.0,394.0,46.0,649.0,63.0
29.0,151.0,6.0,141.0,79.0,607.0,59.0,377.0,49.0,667.0,60.0
30.0,151.0,6.0,138.0,71.0,588.0,57.0,367.0,52.0,676.0,56.0
31.0,149.0,6.0,124.0,62.0,600.0,62.0,361.0,52.0,688.0,59.0
32.0,346.0,6.0,102.0,57.0,604.0,60.0,359.0,52.0,703.0,57.0
33.0,187.0,6.0,41.0,26.0,594.0,57.0,357.0,53.0,708.0,56.0
34.0,164.0,6.0,27.0,25.0,579.0,61.0,354.0,54.0,709.0,58.0
35.0,172.0,6.0,61.0,46.0,579.0,61.0,352.0,54.0,707.0,60.0
36.0,333.0,6.0,18.0,26.0,561.0,66.0,351.0,54.0,709.0,62.0
37.0,221.0,6.0,57.0,55.0,552.0,71.0,350.0,55.0,705.0,66.0
38.0,182.0,6.0,25.0,34.0,569.0,65.0,346.0,56.0,709.0,70.0
39.0,149.0,6.0,29.0,40.0,588.0,76.0,344.0,55.0,711.0,71.0
40.0,177.0,6.0,93.0,77.0,594.0,78.0,339.0,56.0,710.0,70.0
41.0,141.0,6.0,99.0,78.0,610.0,76.0,341.0,56.0,709.0,72.0
42.0,188.0,6.0,100.0,80.0,610.0,75.0,345.0,54.0,707.0,72.0
43.0,152.0,6.0,109.0,83.0,607.0,82.0,341.0,54.0,710.0,73.0
44.0,171.0,6.0,116.0,76.0,616.0,71.0,343.0,54.0,709.0,68.0
45.0,154.0,6.0,124.0,81.0,613.0,69.0,336.0,56.0,703.0,66.0
46.0,184.0,6.0,115.0,76.0,599.0,65.0,333.0,58.0,694.0,63.0
47.0,363.0,6.0,96.0,66.0,605.0,76.0,332.0,58.0,693.0,63.0
48.0,213.0,6.0,22.0,26.0,598.0,87.0,331.0,57.0,701.0,66.0
49.0,324.0,6.0,22.0,37.0,577.0,72.0,326.0,55.0,699.0,63.0
50.0,153.0,6.0,36.0,53.0,561.0,74.0,322.0,57.0,706.0,67.0
51.0,155.0,6.0,110.0,82.0,571.0,70.0,320.0,58.0,711.0,68.0
52.0,197.0,6.0,127.0,81.0,583.0,65.0,320.0,58.0,703.0,64.0
