frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,550.0,48.0,742.0,39.0,173.0,69.0,716.0,55.0,749.0,69.0
2.0,515.0,34.0,625.0,29.0,187.0,54.0,677.0,69.0,733.0,58.0
3.0,474.0,32.0,722.0,44.0,194.0,50.0,640.0,69.0,704.0,69.0
4.0,439.0,29.0,713.0,44.0,205.0,39.0,553.0,52.0,723.0,54.0
5.0,410.0,18.0,698.0,51.0,233.0,40.0,553.0,54.0,749.0,62.0
6.0,374.0,24.0,695.0,66.0,265.0,52.0,546.0,52.0,749.0,69.0
7.0,339.0,17.0,688.0,69.0,274.0,64.0,541.0,43.0,749.0,68.0
8.0,316.0,18.0,676.0,69.0,269.0,36.0,531.0,54.0,723.0,58.0
9.0,292.0,30.0,619.0,40.0,283.0,20.0,531.0,53.0,718.0,48.0
10.0,260.0,17.0,603.0,37.0,296.0,10.0,544.0,53.0,703.0,20.0
11.0,203.0,15.0,641.0,45.0,329.0,1.0,535.0,54.0,662.0,9.0
12.0,154.0,16.0,641.0,44.0,375.0,23.0,501.0,42.0,652.0,55.0
13.0,102.0,15.0,615.0,46.0,420.0,34.0,476.0,43.0,565.0,29.0
14.0,76.0,14.0,611.0,46.0,446.0,24.0,468.0,43.0,543.0,32.0
15.0,35.0,14.0,607.0,58.0,464.0,33.0,417.0,54.0,530.0,30.0
16.0,20.0,15.0,548.0,35.0,511.0,69.0,370.0,54.0,515.0,18.0
17.0,8.0,18.0,540.0,36.0,551.0,58.0,300.0,49.0,498.0,19.0
18.0,23.0,19.0,578.0,55.0,591.0,43.0,234.0,47.0,495.0,18.0
19.0,23.0,17.0,571.0,47.0,629.0,31.0,193.0,47.0,495.0,19.0
20.0,4.0,16.0,562.0,61.0,678.0,30.0,151.0,49.0,492.0,19.0
21.0,68.0,19.0,544.0,69.0,749.0,38.0,60.0,49.0,493.0,20.0
22.0,27.0,20.0,538.0,58.0,749.0,69.0,93.0,49.0,509.0,23.0
23.0,5.0,13.0,525.0,57.0,734.0,40.0,43.0,50.0,521.0,25.0
24.0,47.0,8.0,522.0,67.0,731.0,23.0,20.0,48.0,530.0,22.0
25.0,8.0,18.0,506.0,58.0,732.0,19.0,102.0,33.0,540.0,49.0
26.0,55.0,18.0,482.0,52.0,721.0,47.0,43.0,48.0,516.0,43.0
27.0,56.0,14.0,467.0,67.0,695.0,54.0,53.0,46.0,499.0,44.0
28.0,55.0,19.0,440.0,69.0,687.0,36.0,101.0,34.0,464.0,21.0
29.0,69.0,20.0,427.0,60.0,704.0,12.0,71.0,50.0,398.0,24.0
30.0,77.0,15.0,422.0,54.0,733.0,8.0,108.0,37.0,347.0,21.0
31.0,30.0,53.0,407.0,68.0,739.0,7.0,66.0,46.0,317.0,44.0
32.0,39.0,54.0,380.0,58.0,712.0,13.0,41.0,25.0,275.0,48.0
33.0,115.0,10.0,390.0,67.0,679.0,14.0,7.0,14.0,222.0,52.0
34.0,0.0,0.0,373.0,62.0,659.0,0.0,12.0,14.0,178.0,46.0
35.0,142.0,1.0,357.0,61.0,661.0,0.0,32.0,20.0,133.0,51.0
36.0,89.0,54.0,353.0,66.0,657.0,17.0,78.0,43.0,71.0,54.0
37.0,114.0,51.0,339.0,63.0,653.0,31.0,124.0,46.0,64.0,48.0
38.0,137.0,52.0,338.0,57.0,639.0,34.0,153.0,23.0,35.0,23.0
39.0,157.0,49.0,340.0,67.0,622.0,50.0,140.0,25.0,9.0,28.0
40.0,186.0,18.0,332.0,69.0,598.0,59.0,135.0,31.0,50.0,45.0
41.0,200.0,31.0,352.0,69.0,578.0,68.0,225.0,58.0,44.0,52.0
42.0,211.0,35.0,356.0,69.0,557.0,63.0,260.0,4.0,34.0,54.0
43.0,211.0,35.0,271.0,31.0,502.0,54.0,281.0,4.0,38.0,53.0
44.0,210.0,33.0,353.0,69.0,522.0,54.0,284.0,9.0,100.0,45.0
45.0,218.0,37.0,358.0,69.0,504.0,49.0,314.0,1.0,47.0,54.0
46.0,213.0,34.0,348.0,69.0,491.0,46.0,318.0,0.0,80.0,53.0
47.0,216.0,36.0,342.0,65.0,493.0,52.0,300.0,8.0,158.0,69.0
48.0,217.0,37.0,337.0,57.0,574.0,8.0,279.0,7.0,185.0,68.0
49.0,296.0,6.0,339.0,54.0,512.0,44.0,272.0,0.0,209.0,66.0
50.0,318.0,4.0,316.0,42.0,520.0,34.0,217.0,28.0,248.0,64.0
51.0,330.0,0.0,321.0,45.0,527.0,30.0,205.0,1.0,283.0,62.0
52.0,349.0,0.0,314.0,45.0,534.0,24.0,176.0,2.0,324.0,48.0
