frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,38.0,30.0,81.0,69.0,141.0,51.0,91.0,37.0,132.0,63.0
2.0,44.0,14.0,93.0,69.0,126.0,48.0,95.0,7.0,102.0,18.0
3.0,80.0,1.0,90.0,69.0,106.0,53.0,101.0,7.0,128.0,24.0
4.0,43.0,29.0,116.0,69.0,97.0,47.0,103.0,6.0,151.0,23.0
5.0,52.0,31.0,73.0,33.0,82.0,52.0,103.0,6.0,172.0,52.0
6.0,61.0,8.0,56.0,33.0,52.0,52.0,0.0,0.0,200.0,38.0
7.0,57.0,3.0,110.0,69.0,68.0,49.0,62.0,69.0,226.0,50.0
8.0,33.0,24.0,100.0,69.0,69.0,49.0,61.0,69.0,240.0,42.0
9.0,70.0,20.0,102.0,69.0,55.0,54.0,52.0,69.0,269.0,49.0
10.0,66.0,37.0,96.0,69.0,63.0,47.0,66.0,69.0,283.0,50.0
11.0,60.0,34.0,60.0,29.0,70.0,49.0,61.0,69.0,316.0,51.0
12.0,72.0,12.0,57.0,29.0,59.0,54.0,64.0,69.0,330.0,51.0
13.0,95.0,17.0,79.0,29.0,100.0,49.0,54.0,69.0,358.0,46.0
14.0,74.0,47.0,106.0,30.0,94.0,35.0,58.0,69.0,364.0,43.0
15.0,84.0,54.0,88.0,26.0,88.0,37.0,64.0,69.0,372.0,39.0
16.0,41.0,50.0,102.0,69.0,88.0,43.0,62.0,69.0,396.0,41.0
17.0,101.0,41.0,96.0,69.0,53.0,52.0,50.0,69.0,408.0,25.0
18.0,115.0,33.0,106.0,69.0,64.0,50.0,63.0,69.0,428.0,24.0
19.0,65.0,54.0,78.0,30.0,106.0,42.0,72.0,69.0,436.0,24.0
20.0,119.0,30.0,66.0,31.0,75.0,54.0,82.0,69.0,459.0,28.0
21.0,120.0,36.0,120.0,63.0,76.0,51.0,89.0,69.0,472.0,32.0
22.0,109.0,40.0,72.0,29.0,95.0,47.0,78.0,69.0,475.0,23.0
23.0,114.0,37.0,61.0,29.0,116.0,47.0,80.0,69.0,499.0,22.0
24.0,114.0,37.0,116.0,66.0,124.0,49.0,74.0,69.0,504.0,26.0
25.0,105.0,41.0,114.0,64.0,138.0,47.0,86.0,10.0,520.0,32.0
26.0,111.0,38.0,94.0,67.0,158.0,46.0,82.0,69.0,533.0,30.0
27.0,108.0,33.0,90.0,69.0,177.0,45.0,90.0,69.0,543.0,39.0
28.0,44.0,49.0,81.0,69.0,153.0,48.0,92.0,69.0,549.0,35.0
29.0,122.0,32.0,78.0,69.0,143.0,47.0,94.0,66.0,555.0,40.0
30.0,131.0,35.0,68.0,69.0,154.0,49.0,108.0,45.0,557.0,22.0
31.0,137.0,25.0,74.0,69.0,140.0,54.0,64.0,52.0,546.0,26.0
32.0,87.0,54.0,90.0,69.0,146.0,45.0,68.0,53.0,536.0,24.0
33.0,160.0,9.0,77.0,69.0,129.0,47.0,71.0,52.0,545.0,23.0
34.0,158.0,13.0,90.0,69.0,122.0,48.0,61.0,54.0,556.0,29.0
35.0,158.0,10.0,109.0,69.0,129.0,46.0,59.0,50.0,565.0,29.0
36.0,162.0,6.0,131.0,69.0,134.0,51.0,56.0,50.0,566.0,28.0
37.0,168.0,17.0,134.0,69.0,147.0,49.0,57.0,47.0,557.0,26.0
38.0,173.0,15.0,133.0,69.0,116.0,49.0,59.0,54.0,547.0,25.0
39.0,178.0,17.0,105.0,31.0,103.0,53.0,50.0,53.0,544.0,26.0
40.0,173.0,22.0,137.0,69.0,111.0,49.0,91.0,69.0,558.0,33.0
41.0,171.0,15.0,172.0,69.0,87.0,51.0,0.0,0.0,543.0,27.0
42.0,176.0,12.0,144.0,30.0,62.0,51.0,0.0,0.0,544.0,26.0
43.0,168.0,25.0,134.0,27.0,86.0,49.0,106.0,69.0,533.0,24.0
44.0,174.0,26.0,117.0,28.0,110.0,48.0,103.0,69.0,534.0,22.0
45.0,177.0,31.0,141.0,33.0,119.0,53.0,0.0,0.0,541.0,27.0
46.0,165.0,30.0,165.0,29.0,108.0,54.0,0.0,0.0,555.0,40.0
47.0,161.0,33.0,185.0,29.0,87.0,53.0,101.0,69.0,569.0,30.0
48.0,171.0,27.0,218.0,69.0,83.0,46.0,0.0,0.0,576.0,41.0
49.0,171.0,18.0,136.0,27.0,60.0,54.0,0.0,0.0,574.0,39.0
50.0,170.0,19.0,151.0,29.0,100.0,50.0,0.0,0.0,573.0,50.0
51.0,171.0,18.0,167.0,31.0,65.0,44.0,0.0,0.0,566.0,26.0
