frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,192.0,17.0,,,95.0,62.0,749.0,69.0
2.0,,,200.0,21.0,,,93.0,58.0,202.0,51.0
3.0,,,210.0,21.0,,,39.0,15.0,201.0,46.0
4.0,,,217.0,20.0,,,76.0,59.0,183.0,44.0
5.0,,,226.0,21.0,,,81.0,61.0,163.0,45.0
6.0,,,230.0,20.0,,,79.0,61.0,132.0,53.0
7.0,,,232.0,19.0,,,79.0,63.0,122.0,46.0
8.0,,,240.0,22.0,,,78.0,59.0,108.0,50.0
9.0,,,251.0,20.0,,,81.0,59.0,93.0,48.0
10.0,,,257.0,22.0,,,36.0,6.0,77.0,53.0
11.0,,,257.0,21.0,,,36.0,6.0,75.0,47.0
12.0,,,264.0,21.0,,,36.0,6.0,58.0,53.0
13.0,,,269.0,21.0,,,36.0,6.0,749.0,69.0
14.0,,,276.0,21.0,,,36.0,6.0,749.0,69.0
15.0,,,280.0,20.0,,,36.0,6.0,47.0,51.0
16.0,,,291.0,20.0,,,83.0,63.0,92.0,46.0
17.0,,,294.0,20.0,,,87.0,65.0,91.0,43.0
18.0,,,300.0,21.0,,,84.0,60.0,749.0,69.0
19.0,,,305.0,20.0,,,82.0,61.0,749.0,69.0
20.0,,,308.0,18.0,,,79.0,64.0,80.0,34.0
21.0,,,307.0,17.0,,,33.0,6.0,73.0,39.0
22.0,,,311.0,18.0,,,16.0,6.0,65.0,33.0
23.0,,,320.0,23.0,,,75.0,66.0,56.0,33.0
24.0,,,337.0,19.0,,,83.0,67.0,74.0,51.0
25.0,,,337.0,19.0,,,35.0,15.0,63.0,41.0
26.0,,,341.0,16.0,,,76.0,60.0,68.0,33.0
27.0,,,341.0,25.0,,,75.0,66.0,74.0,40.0
28.0,,,343.0,24.0,,,34.0,6.0,73.0,41.0
29.0,,,339.0,23.0,,,77.0,65.0,63.0,41.0
30.0,,,351.0,23.0,,,88.0,67.0,64.0,49.0
31.0,,,357.0,22.0,,,89.0,65.0,64.0,44.0
32.0,,,361.0,24.0,,,83.0,60.0,89.0,8.0
33.0,,,366.0,24.0,,,89.0,67.0,68.0,43.0
34.0,,,368.0,25.0,,,91.0,67.0,66.0,42.0
35.0,,,369.0,23.0,,,89.0,65.0,54.0,37.0
36.0,,,375.0,25.0,,,81.0,62.0,60.0,37.0
37.0,,,381.0,23.0,,,83.0,68.0,59.0,34.0
38.0,,,380.0,20.0,,,34.0,6.0,52.0,37.0
39.0,,,380.0,22.0,,,80.0,64.0,57.0,35.0
40.0,,,379.0,22.0,,,83.0,68.0,98.0,5.0
41.0,,,383.0,22.0,,,85.0,61.0,68.0,42.0
42.0,,,388.0,22.0,,,87.0,59.0,67.0,33.0
43.0,,,392.0,22.0,,,94.0,58.0,69.0,32.0
44.0,,,398.0,20.0,,,91.0,54.0,72.0,43.0
45.0,,,402.0,24.0,,,100.0,46.0,32.0,50.0
46.0,,,402.0,26.0,,,99.0,49.0,37.0,49.0
47.0,,,395.0,22.0,,,96.0,49.0,35.0,53.0
48.0,,,397.0,24.0,,,91.0,48.0,99.0,21.0
49.0,,,401.0,24.0,,,90.0,50.0,65.0,31.0
50.0,,,404.0,23.0,,,91.0,52.0,67.0,33.0
51.0,,,408.0,23.0,,,94.0,53.0,69.0,35.0
52.0,,,412.0,23.0,,,93.0,52.0,71.0,38.0
