frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,62.0,64.0,228.0,64.0,647.0,78.0,56.0,63.0,252.0,57.0
2.0,54.0,63.0,235.0,66.0,667.0,75.0,47.0,61.0,241.0,59.0
3.0,51.0,60.0,243.0,67.0,676.0,71.0,39.0,60.0,228.0,69.0
4.0,47.0,60.0,248.0,71.0,685.0,77.0,34.0,63.0,211.0,66.0
5.0,49.0,61.0,257.0,70.0,680.0,79.0,37.0,65.0,188.0,70.0
6.0,58.0,67.0,262.0,70.0,681.0,72.0,35.0,66.0,168.0,63.0
7.0,66.0,74.0,264.0,70.0,678.0,80.0,36.0,66.0,153.0,65.0
8.0,52.0,69.0,268.0,75.0,684.0,80.0,36.0,65.0,132.0,75.0
9.0,37.0,61.0,277.0,77.0,681.0,82.0,36.0,64.0,113.0,78.0
10.0,34.0,65.0,284.0,77.0,677.0,80.0,36.0,60.0,97.0,79.0
11.0,46.0,73.0,287.0,72.0,678.0,80.0,36.0,58.0,93.0,80.0
12.0,49.0,69.0,291.0,75.0,677.0,82.0,36.0,58.0,80.0,78.0
13.0,48.0,63.0,294.0,78.0,676.0,66.0,36.0,57.0,748.0,83.0
14.0,44.0,62.0,301.0,78.0,669.0,66.0,36.0,59.0,748.0,81.0
15.0,43.0,59.0,305.0,76.0,677.0,73.0,36.0,57.0,64.0,81.0
16.0,36.0,56.0,311.0,79.0,669.0,75.0,38.0,63.0,54.0,81.0
17.0,38.0,52.0,314.0,82.0,674.0,75.0,41.0,65.0,52.0,81.0
18.0,44.0,55.0,316.0,86.0,669.0,74.0,38.0,63.0,748.0,82.0
19.0,37.0,54.0,322.0,85.0,673.0,73.0,37.0,64.0,749.0,48.0
20.0,38.0,56.0,329.0,82.0,674.0,80.0,36.0,66.0,45.0,78.0
21.0,36.0,57.0,330.0,77.0,673.0,78.0,33.0,61.0,46.0,73.0
22.0,36.0,61.0,332.0,80.0,746.0,61.0,7.0,25.0,43.0,66.0
23.0,37.0,59.0,339.0,83.0,746.0,38.0,34.0,68.0,36.0,67.0
24.0,33.0,57.0,355.0,85.0,682.0,71.0,38.0,68.0,52.0,67.0
25.0,31.0,56.0,356.0,86.0,690.0,67.0,34.0,63.0,42.0,67.0
26.0,31.0,57.0,359.0,87.0,696.0,69.0,34.0,65.0,43.0,69.0
27.0,30.0,60.0,358.0,88.0,688.0,74.0,34.0,65.0,48.0,71.0
28.0,40.0,66.0,359.0,91.0,677.0,69.0,34.0,65.0,42.0,75.0
29.0,48.0,66.0,365.0,81.0,677.0,71.0,35.0,66.0,43.0,70.0
30.0,49.0,68.0,374.0,84.0,746.0,37.0,45.0,70.0,52.0,57.0
31.0,60.0,58.0,379.0,86.0,674.0,65.0,41.0,68.0,51.0,59.0
32.0,62.0,50.0,383.0,85.0,746.0,43.0,38.0,65.0,41.0,60.0
33.0,71.0,51.0,385.0,89.0,747.0,46.0,41.0,65.0,44.0,69.0
34.0,68.0,56.0,386.0,91.0,746.0,56.0,42.0,65.0,43.0,67.0
35.0,61.0,59.0,388.0,90.0,673.0,71.0,40.0,65.0,38.0,65.0
36.0,58.0,49.0,393.0,92.0,746.0,45.0,37.0,68.0,38.0,66.0
37.0,43.0,55.0,397.0,91.0,746.0,43.0,37.0,70.0,36.0,68.0
38.0,36.0,54.0,400.0,85.0,677.0,67.0,34.0,64.0,38.0,64.0
39.0,43.0,62.0,403.0,84.0,682.0,61.0,36.0,63.0,37.0,69.0
40.0,40.0,61.0,403.0,82.0,683.0,60.0,37.0,66.0,49.0,62.0
41.0,41.0,62.0,405.0,83.0,681.0,60.0,40.0,69.0,45.0,67.0
42.0,39.0,62.0,408.0,84.0,746.0,36.0,39.0,66.0,40.0,70.0
43.0,39.0,63.0,412.0,83.0,741.0,24.0,42.0,68.0,42.0,70.0
44.0,37.0,60.0,418.0,84.0,679.0,64.0,41.0,68.0,47.0,71.0
45.0,35.0,60.0,422.0,87.0,669.0,67.0,46.0,64.0,63.0,69.0
46.0,36.0,68.0,424.0,87.0,671.0,61.0,47.0,65.0,69.0,69.0
47.0,33.0,66.0,422.0,81.0,746.0,34.0,44.0,63.0,61.0,76.0
48.0,30.0,67.0,421.0,87.0,746.0,31.0,43.0,64.0,46.0,68.0
49.0,29.0,65.0,424.0,87.0,679.0,69.0,43.0,65.0,41.0,67.0
50.0,28.0,64.0,428.0,86.0,683.0,70.0,42.0,67.0,42.0,68.0
51.0,28.0,62.0,432.0,87.0,739.0,17.0,43.0,68.0,45.0,69.0
52.0,26.0,62.0,434.0,87.0,679.0,60.0,43.0,67.0,46.0,70.0
