frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,611.0,17.0,64.0,48.0,443.0,40.0,114.0,69.0,0.0,0.0
2.0,631.0,20.0,80.0,42.0,414.0,37.0,120.0,68.0,0.0,0.0
3.0,649.0,20.0,98.0,52.0,390.0,36.0,136.0,67.0,0.0,0.0
4.0,664.0,18.0,118.0,21.0,371.0,35.0,129.0,69.0,0.0,0.0
5.0,659.0,16.0,133.0,45.0,347.0,37.0,119.0,57.0,0.0,0.0
6.0,648.0,18.0,157.0,16.0,319.0,38.0,135.0,68.0,0.0,0.0
7.0,654.0,16.0,179.0,18.0,299.0,38.0,116.0,64.0,0.0,0.0
8.0,646.0,18.0,204.0,19.0,276.0,35.0,0.0,0.0,0.0,0.0
9.0,651.0,18.0,217.0,15.0,260.0,36.0,0.0,0.0,0.0,0.0
10.0,647.0,19.0,233.0,19.0,241.0,32.0,0.0,0.0,0.0,0.0
11.0,658.0,20.0,255.0,15.0,215.0,30.0,113.0,69.0,0.0,0.0
12.0,655.0,20.0,268.0,19.0,186.0,38.0,130.0,68.0,0.0,0.0
13.0,661.0,22.0,278.0,19.0,191.0,14.0,136.0,67.0,0.0,0.0
14.0,656.0,44.0,286.0,15.0,201.0,22.0,145.0,69.0,0.0,0.0
15.0,662.0,45.0,303.0,19.0,216.0,16.0,164.0,59.0,0.0,0.0
16.0,662.0,46.0,312.0,18.0,239.0,26.0,176.0,63.0,0.0,0.0
17.0,664.0,45.0,325.0,18.0,268.0,28.0,176.0,55.0,0.0,0.0
18.0,658.0,52.0,335.0,17.0,289.0,20.0,178.0,48.0,0.0,0.0
19.0,0.0,0.0,339.0,19.0,309.0,27.0,166.0,48.0,0.0,0.0
20.0,0.0,0.0,355.0,18.0,350.0,16.0,60.0,25.0,0.0,0.0
21.0,774.0,11.0,370.0,16.0,355.0,22.0,52.0,29.0,0.0,0.0
22.0,660.0,46.0,383.0,22.0,381.0,28.0,131.0,34.0,0.0,0.0
23.0,659.0,46.0,386.0,46.0,402.0,23.0,117.0,35.0,0.0,0.0
24.0,658.0,44.0,403.0,45.0,415.0,14.0,109.0,32.0,0.0,0.0
25.0,660.0,44.0,413.0,19.0,434.0,17.0,106.0,32.0,0.0,0.0
26.0,653.0,44.0,434.0,18.0,439.0,17.0,113.0,25.0,0.0,0.0
27.0,657.0,47.0,442.0,42.0,460.0,21.0,119.0,25.0,0.0,0.0
28.0,660.0,47.0,452.0,44.0,452.0,23.0,118.0,26.0,0.0,0.0
29.0,657.0,45.0,463.0,48.0,437.0,26.0,117.0,27.0,0.0,0.0
30.0,651.0,43.0,478.0,17.0,414.0,30.0,117.0,26.0,0.0,0.0
31.0,665.0,42.0,495.0,18.0,387.0,27.0,116.0,25.0,0.0,0.0
32.0,632.0,46.0,507.0,17.0,351.0,27.0,115.0,27.0,0.0,0.0
33.0,623.0,21.0,511.0,15.0,335.0,36.0,113.0,30.0,0.0,0.0
34.0,620.0,21.0,520.0,17.0,322.0,33.0,114.0,29.0,0.0,0.0
35.0,617.0,46.0,531.0,17.0,338.0,22.0,113.0,30.0,0.0,0.0
36.0,630.0,19.0,538.0,15.0,372.0,20.0,115.0,31.0,0.0,0.0
37.0,652.0,41.0,543.0,19.0,414.0,9.0,111.0,32.0,0.0,0.0
38.0,656.0,41.0,559.0,18.0,452.0,14.0,109.0,33.0,0.0,0.0
39.0,656.0,48.0,570.0,20.0,481.0,30.0,110.0,31.0,0.0,0.0
40.0,648.0,23.0,579.0,18.0,518.0,41.0,113.0,36.0,0.0,0.0
41.0,636.0,46.0,592.0,42.0,539.0,52.0,117.0,31.0,0.0,0.0
42.0,632.0,19.0,601.0,19.0,559.0,57.0,117.0,36.0,0.0,0.0
43.0,606.0,18.0,609.0,19.0,576.0,59.0,115.0,38.0,0.0,0.0
44.0,583.0,21.0,622.0,17.0,568.0,44.0,0.0,0.0,0.0,0.0
45.0,593.0,19.0,641.0,16.0,581.0,38.0,115.0,36.0,0.0,0.0
46.0,619.0,23.0,646.0,14.0,599.0,40.0,114.0,34.0,0.0,0.0
47.0,626.0,47.0,650.0,19.0,632.0,40.0,17.0,24.0,0.0,0.0
48.0,620.0,43.0,659.0,17.0,667.0,39.0,22.0,21.0,0.0,0.0
49.0,611.0,48.0,659.0,42.0,688.0,33.0,122.0,51.0,0.0,0.0
50.0,608.0,45.0,656.0,16.0,694.0,36.0,121.0,56.0,0.0,0.0
