frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,155.0,53.0,569.0,69.0,154.0,23.0,657.0,59.0,663.0,33.0
2.0,139.0,52.0,585.0,69.0,153.0,14.0,655.0,57.0,749.0,24.0
3.0,182.0,23.0,616.0,69.0,149.0,14.0,656.0,61.0,644.0,37.0
4.0,0.0,0.0,626.0,69.0,156.0,13.0,652.0,57.0,723.0,8.0
5.0,0.0,0.0,664.0,61.0,147.0,24.0,651.0,57.0,706.0,14.0
6.0,0.0,0.0,686.0,45.0,155.0,20.0,652.0,58.0,710.0,0.0
7.0,98.0,52.0,719.0,54.0,166.0,24.0,652.0,58.0,692.0,8.0
8.0,0.0,0.0,749.0,60.0,182.0,19.0,651.0,59.0,674.0,1.0
9.0,0.0,0.0,734.0,53.0,195.0,19.0,651.0,60.0,646.0,0.0
10.0,0.0,0.0,727.0,36.0,200.0,21.0,648.0,58.0,642.0,0.0
11.0,0.0,0.0,725.0,32.0,209.0,16.0,650.0,60.0,644.0,0.0
12.0,0.0,0.0,740.0,41.0,215.0,12.0,652.0,69.0,651.0,6.0
13.0,0.0,0.0,738.0,48.0,218.0,0.0,657.0,62.0,636.0,2.0
14.0,0.0,0.0,749.0,57.0,227.0,8.0,660.0,61.0,624.0,7.0
15.0,0.0,0.0,749.0,42.0,232.0,11.0,668.0,57.0,616.0,7.0
16.0,0.0,0.0,749.0,30.0,243.0,12.0,677.0,69.0,610.0,1.0
17.0,0.0,0.0,749.0,34.0,238.0,16.0,681.0,58.0,598.0,6.0
18.0,0.0,0.0,749.0,40.0,226.0,20.0,692.0,69.0,596.0,0.0
19.0,0.0,0.0,749.0,45.0,231.0,24.0,694.0,69.0,580.0,4.0
20.0,0.0,0.0,749.0,54.0,241.0,21.0,699.0,69.0,577.0,5.0
21.0,0.0,0.0,701.0,43.0,244.0,19.0,701.0,69.0,582.0,1.0
22.0,0.0,0.0,701.0,35.0,259.0,9.0,711.0,62.0,572.0,2.0
23.0,0.0,0.0,735.0,58.0,261.0,10.0,702.0,62.0,552.0,4.0
24.0,0.0,0.0,749.0,53.0,269.0,8.0,691.0,61.0,548.0,7.0
25.0,0.0,0.0,749.0,57.0,264.0,18.0,686.0,59.0,548.0,7.0
26.0,0.0,0.0,749.0,67.0,259.0,22.0,675.0,57.0,539.0,6.0
27.0,0.0,0.0,749.0,69.0,241.0,11.0,678.0,55.0,530.0,2.0
28.0,0.0,0.0,749.0,69.0,257.0,22.0,675.0,61.0,456.0,50.0
29.0,0.0,0.0,749.0,59.0,242.0,26.0,680.0,56.0,515.0,15.0
30.0,0.0,0.0,749.0,61.0,232.0,20.0,684.0,50.0,518.0,9.0
31.0,0.0,0.0,749.0,60.0,227.0,18.0,607.0,30.0,508.0,0.0
32.0,0.0,0.0,749.0,67.0,222.0,18.0,697.0,48.0,492.0,10.0
33.0,0.0,0.0,743.0,57.0,242.0,22.0,611.0,32.0,480.0,10.0
34.0,0.0,0.0,743.0,52.0,260.0,14.0,694.0,48.0,464.0,7.0
35.0,0.0,0.0,749.0,44.0,274.0,11.0,685.0,40.0,462.0,7.0
36.0,0.0,0.0,749.0,50.0,279.0,9.0,682.0,41.0,456.0,2.0
37.0,0.0,0.0,737.0,42.0,263.0,14.0,670.0,37.0,461.0,5.0
38.0,0.0,0.0,742.0,36.0,263.0,11.0,670.0,39.0,461.0,3.0
39.0,0.0,0.0,730.0,38.0,283.0,7.0,666.0,34.0,458.0,9.0
40.0,0.0,0.0,722.0,45.0,270.0,10.0,664.0,32.0,458.0,0.0
41.0,0.0,0.0,728.0,45.0,255.0,11.0,661.0,33.0,450.0,11.0
42.0,0.0,0.0,718.0,44.0,255.0,13.0,656.0,30.0,446.0,4.0
43.0,0.0,0.0,708.0,55.0,254.0,22.0,644.0,29.0,440.0,8.0
44.0,0.0,0.0,706.0,63.0,248.0,22.0,635.0,24.0,426.0,9.0
45.0,0.0,0.0,700.0,52.0,238.0,25.0,633.0,24.0,420.0,3.0
46.0,0.0,0.0,690.0,47.0,226.0,24.0,622.0,25.0,406.0,2.0
47.0,0.0,0.0,678.0,59.0,217.0,27.0,615.0,24.0,384.0,4.0
48.0,0.0,0.0,658.0,64.0,215.0,27.0,609.0,22.0,377.0,2.0
49.0,0.0,0.0,652.0,67.0,217.0,28.0,607.0,18.0,370.0,0.0
50.0,0.0,0.0,643.0,60.0,239.0,37.0,600.0,20.0,361.0,2.0
51.0,0.0,0.0,625.0,69.0,256.0,38.0,590.0,24.0,358.0,2.0
