frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,,,417.0,85.0,,,661.0,68.0
2.0,,,,,430.0,88.0,,,644.0,65.0
3.0,,,,,457.0,88.0,,,639.0,63.0
4.0,,,,,457.0,86.0,,,609.0,60.0
5.0,,,,,473.0,91.0,,,597.0,51.0
6.0,,,,,489.0,88.0,,,587.0,51.0
7.0,,,,,509.0,80.0,,,566.0,49.0
8.0,,,,,517.0,86.0,,,543.0,43.0
9.0,,,,,534.0,69.0,,,534.0,50.0
10.0,,,,,545.0,66.0,,,514.0,44.0
11.0,,,,,571.0,70.0,,,493.0,41.0
12.0,,,,,588.0,65.0,,,477.0,31.0
13.0,,,,,613.0,59.0,,,462.0,30.0
14.0,,,,,644.0,53.0,,,452.0,31.0
15.0,,,,,660.0,48.0,,,446.0,34.0
16.0,,,,,682.0,42.0,,,447.0,32.0
17.0,,,,,683.0,47.0,,,437.0,39.0
18.0,,,,,683.0,51.0,,,434.0,38.0
19.0,,,,,684.0,45.0,,,419.0,27.0
20.0,,,,,680.0,42.0,,,425.0,43.0
21.0,,,,,670.0,44.0,,,428.0,59.0
22.0,,,,,681.0,45.0,,,436.0,59.0
23.0,,,,,672.0,50.0,,,441.0,59.0
24.0,,,,,683.0,40.0,,,444.0,56.0
25.0,,,,,681.0,57.0,,,427.0,53.0
26.0,,,,,679.0,65.0,,,427.0,58.0
27.0,,,,,691.0,53.0,,,442.0,57.0
28.0,,,,,685.0,51.0,,,454.0,64.0
29.0,,,,,676.0,43.0,,,468.0,67.0
30.0,,,,,682.0,50.0,,,482.0,67.0
31.0,,,,,689.0,44.0,,,489.0,66.0
32.0,,,,,692.0,45.0,,,511.0,68.0
33.0,,,,,677.0,47.0,,,536.0,64.0
34.0,,,,,661.0,59.0,,,550.0,53.0
35.0,,,,,647.0,65.0,,,573.0,39.0
36.0,,,,,638.0,71.0,,,585.0,45.0
37.0,,,,,633.0,80.0,,,608.0,47.0
38.0,,,,,620.0,71.0,,,621.0,52.0
39.0,,,,,590.0,85.0,,,623.0,56.0
40.0,,,,,572.0,78.0,,,631.0,71.0
41.0,,,,,584.0,61.0,,,636.0,74.0
42.0,,,,,570.0,50.0,,,614.0,67.0
43.0,,,,,547.0,52.0,,,620.0,69.0
44.0,,,,,525.0,71.0,,,615.0,59.0
45.0,,,,,502.0,74.0,,,630.0,52.0
46.0,,,,,480.0,72.0,,,645.0,64.0
47.0,,,,,446.0,78.0,,,634.0,65.0
48.0,,,,,442.0,64.0,,,612.0,71.0
49.0,,,,,417.0,58.0,,,595.0,67.0
50.0,,,,,356.0,73.0,,,607.0,73.0
51.0,,,,,316.0,84.0,,,617.0,78.0
52.0,,,,,308.0,69.0,,,609.0,75.0
53.0,,,,,286.0,58.0,,,613.0,69.0
