frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,41.0,14.0,77.0,27.0,75.0,17.0,29.0,13.0,60.0,41.0
2.0,47.0,13.0,72.0,25.0,80.0,15.0,26.0,14.0,63.0,42.0
3.0,42.0,13.0,70.0,24.0,75.0,16.0,24.0,11.0,61.0,39.0
4.0,52.0,13.0,74.0,25.0,72.0,18.0,23.0,13.0,60.0,38.0
5.0,62.0,14.0,64.0,22.0,77.0,14.0,24.0,12.0,52.0,37.0
6.0,58.0,14.0,75.0,21.0,82.0,16.0,23.0,13.0,35.0,20.0
7.0,58.0,15.0,67.0,20.0,72.0,16.0,20.0,12.0,33.0,18.0
8.0,66.0,14.0,63.0,20.0,77.0,16.0,21.0,14.0,46.0,39.0
9.0,59.0,14.0,61.0,18.0,64.0,19.0,22.0,14.0,43.0,38.0
10.0,69.0,15.0,60.0,19.0,64.0,19.0,21.0,13.0,43.0,39.0
11.0,65.0,13.0,61.0,17.0,65.0,18.0,23.0,13.0,41.0,40.0
12.0,60.0,13.0,62.0,19.0,62.0,18.0,23.0,13.0,11.0,19.0
13.0,62.0,11.0,61.0,18.0,53.0,18.0,18.0,13.0,11.0,20.0
14.0,57.0,14.0,61.0,18.0,52.0,16.0,19.0,12.0,10.0,20.0
15.0,42.0,2.0,58.0,19.0,41.0,18.0,23.0,12.0,14.0,19.0
16.0,68.0,11.0,57.0,19.0,39.0,18.0,24.0,11.0,11.0,19.0
17.0,41.0,3.0,57.0,20.0,42.0,19.0,28.0,13.0,20.0,21.0
18.0,69.0,11.0,56.0,19.0,46.0,18.0,26.0,14.0,42.0,36.0
19.0,63.0,11.0,60.0,18.0,41.0,19.0,27.0,15.0,7.0,23.0
20.0,2.0,3.0,60.0,19.0,40.0,19.0,25.0,16.0,39.0,39.0
21.0,54.0,26.0,64.0,19.0,40.0,19.0,27.0,17.0,59.0,39.0
22.0,61.0,29.0,65.0,19.0,46.0,20.0,29.0,18.0,57.0,40.0
23.0,60.0,28.0,66.0,20.0,47.0,19.0,29.0,18.0,60.0,39.0
24.0,62.0,28.0,65.0,20.0,43.0,19.0,32.0,20.0,53.0,41.0
25.0,55.0,28.0,64.0,19.0,53.0,17.0,24.0,17.0,52.0,39.0
26.0,52.0,27.0,65.0,20.0,67.0,20.0,31.0,18.0,63.0,36.0
27.0,53.0,28.0,63.0,19.0,53.0,20.0,29.0,19.0,62.0,39.0
28.0,64.0,28.0,63.0,20.0,51.0,20.0,31.0,22.0,65.0,38.0
29.0,61.0,29.0,62.0,20.0,45.0,19.0,26.0,18.0,70.0,37.0
30.0,53.0,26.0,65.0,20.0,50.0,19.0,22.0,19.0,67.0,38.0
31.0,57.0,25.0,67.0,20.0,44.0,19.0,24.0,18.0,49.0,21.0
32.0,61.0,24.0,60.0,20.0,45.0,19.0,24.0,23.0,52.0,18.0
33.0,63.0,25.0,63.0,21.0,43.0,18.0,23.0,19.0,66.0,37.0
34.0,64.0,31.0,61.0,21.0,59.0,18.0,17.0,19.0,52.0,36.0
35.0,65.0,31.0,59.0,20.0,65.0,19.0,20.0,19.0,30.0,38.0
36.0,68.0,33.0,64.0,20.0,69.0,20.0,21.0,16.0,29.0,20.0
37.0,10.0,22.0,61.0,20.0,77.0,20.0,20.0,18.0,49.0,37.0
38.0,2.0,28.0,62.0,21.0,66.0,20.0,28.0,18.0,54.0,40.0
39.0,66.0,28.0,62.0,21.0,83.0,19.0,30.0,18.0,62.0,38.0
40.0,57.0,27.0,60.0,22.0,73.0,20.0,34.0,17.0,74.0,37.0
41.0,64.0,27.0,57.0,20.0,54.0,17.0,39.0,18.0,71.0,40.0
42.0,58.0,27.0,61.0,21.0,35.0,18.0,35.0,15.0,74.0,36.0
43.0,56.0,27.0,60.0,21.0,37.0,17.0,28.0,16.0,75.0,37.0
44.0,58.0,30.0,61.0,21.0,64.0,18.0,40.0,18.0,63.0,37.0
45.0,2.0,27.0,67.0,21.0,65.0,20.0,30.0,16.0,52.0,40.0
46.0,71.0,35.0,67.0,21.0,69.0,20.0,32.0,18.0,64.0,37.0
47.0,6.0,22.0,69.0,21.0,78.0,20.0,27.0,17.0,65.0,39.0
48.0,39.0,40.0,67.0,20.0,62.0,20.0,28.0,16.0,75.0,39.0
49.0,72.0,36.0,63.0,21.0,53.0,19.0,26.0,20.0,71.0,35.0
50.0,0.0,27.0,64.0,21.0,74.0,20.0,18.0,19.0,76.0,35.0
51.0,65.0,31.0,60.0,20.0,87.0,22.0,34.0,18.0,79.0,37.0
52.0,65.0,31.0,63.0,23.0,70.0,20.0,29.0,14.0,78.0,35.0
53.0,70.0,33.0,64.0,22.0,51.0,18.0,33.0,17.0,70.0,39.0
