frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,185.0,63.0,,,551.0,82.0,,
2.0,,,187.0,64.0,,,560.0,88.0,,
3.0,,,192.0,64.0,,,571.0,87.0,,
4.0,,,199.0,65.0,,,588.0,85.0,,
5.0,,,205.0,62.0,,,600.0,90.0,,
6.0,,,206.0,66.0,,,613.0,86.0,,
7.0,,,213.0,61.0,,,622.0,85.0,,
8.0,,,219.0,67.0,,,635.0,87.0,,
9.0,,,224.0,65.0,,,649.0,89.0,,
10.0,,,226.0,68.0,,,657.0,84.0,,
11.0,,,235.0,70.0,,,663.0,83.0,,
12.0,,,239.0,71.0,,,667.0,79.0,,
13.0,,,241.0,69.0,,,663.0,75.0,,
14.0,,,244.0,75.0,,,661.0,77.0,,
15.0,,,253.0,75.0,,,667.0,78.0,,
16.0,,,256.0,74.0,,,656.0,73.0,,
17.0,,,262.0,74.0,,,665.0,76.0,,
18.0,,,265.0,77.0,,,652.0,72.0,,
19.0,,,272.0,76.0,,,662.0,76.0,,
20.0,,,274.0,81.0,,,666.0,76.0,,
21.0,,,280.0,84.0,,,665.0,76.0,,
22.0,,,285.0,83.0,,,666.0,75.0,,
23.0,,,290.0,86.0,,,656.0,69.0,,
24.0,,,294.0,85.0,,,666.0,74.0,,
25.0,,,298.0,80.0,,,661.0,75.0,,
26.0,,,299.0,84.0,,,665.0,77.0,,
27.0,,,304.0,84.0,,,665.0,76.0,,
28.0,,,307.0,84.0,,,652.0,74.0,,
29.0,,,308.0,84.0,,,668.0,75.0,,
30.0,,,309.0,83.0,,,653.0,75.0,,
31.0,,,315.0,87.0,,,657.0,78.0,,
32.0,,,322.0,87.0,,,660.0,78.0,,
33.0,,,325.0,87.0,,,661.0,73.0,,
34.0,,,326.0,88.0,,,659.0,75.0,,
35.0,,,328.0,89.0,,,664.0,77.0,,
36.0,,,331.0,90.0,,,661.0,75.0,,
37.0,,,335.0,91.0,,,665.0,74.0,,
38.0,,,341.0,93.0,,,664.0,80.0,,
39.0,,,343.0,91.0,,,664.0,83.0,,
40.0,,,349.0,90.0,,,664.0,85.0,,
41.0,,,354.0,88.0,,,655.0,85.0,,
42.0,,,363.0,91.0,,,666.0,86.0,,
43.0,,,371.0,91.0,,,663.0,87.0,,
44.0,,,372.0,93.0,,,662.0,87.0,,
45.0,,,377.0,93.0,,,664.0,88.0,,
46.0,,,380.0,92.0,,,661.0,86.0,,
47.0,,,385.0,97.0,,,665.0,86.0,,
48.0,,,393.0,96.0,,,658.0,84.0,,
49.0,,,396.0,95.0,,,666.0,86.0,,
50.0,,,400.0,96.0,,,655.0,85.0,,
51.0,,,402.0,97.0,,,655.0,86.0,,
52.0,,,406.0,97.0,,,661.0,90.0,,
53.0,,,412.0,93.0,,,659.0,88.0,,
