frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,733.0,55.0,347.0,50.0,53.0,85.0,349.0,46.0,112.0,78.0
2.0,731.0,55.0,349.0,49.0,56.0,86.0,349.0,47.0,113.0,78.0
3.0,729.0,54.0,348.0,49.0,60.0,86.0,349.0,46.0,113.0,78.0
4.0,725.0,54.0,349.0,49.0,58.0,78.0,349.0,46.0,113.0,78.0
5.0,729.0,56.0,340.0,53.0,50.0,71.0,349.0,46.0,113.0,78.0
6.0,729.0,58.0,335.0,54.0,50.0,71.0,349.0,46.0,113.0,78.0
7.0,732.0,56.0,331.0,53.0,50.0,71.0,349.0,46.0,114.0,78.0
8.0,727.0,58.0,321.0,54.0,47.0,66.0,349.0,46.0,113.0,78.0
9.0,724.0,58.0,316.0,54.0,41.0,64.0,350.0,46.0,113.0,78.0
10.0,721.0,56.0,309.0,59.0,39.0,70.0,349.0,46.0,113.0,78.0
11.0,724.0,56.0,300.0,61.0,44.0,66.0,349.0,47.0,113.0,78.0
12.0,724.0,56.0,299.0,57.0,34.0,61.0,349.0,47.0,113.0,78.0
13.0,726.0,53.0,311.0,57.0,39.0,67.0,349.0,47.0,113.0,78.0
14.0,726.0,55.0,330.0,50.0,44.0,65.0,350.0,47.0,113.0,78.0
15.0,725.0,52.0,352.0,49.0,46.0,65.0,349.0,47.0,113.0,78.0
16.0,732.0,54.0,372.0,47.0,46.0,71.0,350.0,47.0,113.0,78.0
17.0,732.0,55.0,390.0,43.0,58.0,71.0,350.0,47.0,113.0,78.0
18.0,730.0,58.0,419.0,46.0,54.0,61.0,349.0,47.0,113.0,78.0
19.0,731.0,55.0,445.0,47.0,40.0,62.0,349.0,47.0,113.0,78.0
20.0,729.0,53.0,461.0,48.0,50.0,69.0,350.0,47.0,113.0,78.0
21.0,733.0,53.0,484.0,44.0,59.0,73.0,349.0,47.0,113.0,78.0
22.0,749.0,57.0,516.0,45.0,63.0,84.0,349.0,47.0,113.0,78.0
23.0,754.0,58.0,539.0,44.0,67.0,90.0,350.0,47.0,113.0,78.0
24.0,752.0,61.0,555.0,41.0,61.0,88.0,349.0,47.0,113.0,78.0
25.0,754.0,64.0,577.0,48.0,53.0,76.0,350.0,47.0,113.0,78.0
26.0,755.0,68.0,598.0,45.0,50.0,71.0,349.0,47.0,111.0,78.0
27.0,755.0,70.0,618.0,45.0,55.0,61.0,349.0,47.0,107.0,78.0
28.0,744.0,63.0,642.0,44.0,51.0,58.0,350.0,47.0,100.0,80.0
29.0,735.0,72.0,658.0,45.0,53.0,57.0,349.0,47.0,98.0,82.0
30.0,734.0,66.0,680.0,44.0,62.0,66.0,349.0,47.0,90.0,82.0
31.0,686.0,27.0,699.0,47.0,72.0,75.0,350.0,47.0,79.0,84.0
32.0,704.0,10.0,716.0,44.0,81.0,73.0,350.0,47.0,68.0,83.0
33.0,723.0,71.0,714.0,50.0,97.0,73.0,350.0,47.0,63.0,83.0
34.0,709.0,9.0,723.0,49.0,107.0,75.0,350.0,47.0,63.0,81.0
35.0,707.0,7.0,725.0,48.0,108.0,80.0,349.0,47.0,57.0,77.0
36.0,706.0,6.0,710.0,58.0,120.0,69.0,350.0,47.0,63.0,71.0
37.0,688.0,71.0,682.0,57.0,122.0,71.0,349.0,46.0,63.0,70.0
38.0,666.0,76.0,672.0,59.0,120.0,74.0,349.0,47.0,57.0,66.0
39.0,646.0,82.0,652.0,67.0,119.0,73.0,350.0,47.0,50.0,66.0
40.0,627.0,82.0,648.0,66.0,110.0,76.0,349.0,47.0,47.0,64.0
41.0,560.0,91.0,646.0,65.0,97.0,87.0,350.0,47.0,48.0,70.0
42.0,503.0,65.0,634.0,61.0,82.0,91.0,349.0,47.0,53.0,80.0
43.0,435.0,52.0,625.0,58.0,73.0,86.0,350.0,47.0,60.0,84.0
44.0,390.0,62.0,611.0,57.0,73.0,86.0,350.0,47.0,69.0,81.0
45.0,349.0,89.0,603.0,59.0,73.0,86.0,350.0,47.0,72.0,82.0
46.0,265.0,81.0,583.0,50.0,73.0,88.0,350.0,47.0,70.0,85.0
47.0,176.0,68.0,547.0,48.0,59.0,102.0,350.0,47.0,74.0,85.0
48.0,110.0,54.0,514.0,47.0,57.0,97.0,350.0,47.0,68.0,86.0
49.0,61.0,48.0,479.0,43.0,56.0,87.0,350.0,48.0,65.0,88.0
50.0,68.0,51.0,429.0,43.0,54.0,96.0,350.0,48.0,71.0,86.0
51.0,73.0,56.0,401.0,56.0,55.0,102.0,350.0,48.0,95.0,73.0
52.0,82.0,65.0,374.0,49.0,62.0,90.0,350.0,48.0,113.0,76.0
53.0,81.0,66.0,350.0,47.0,66.0,88.0,350.0,48.0,118.0,77.0
