frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,715.0,44.0,,,370.0,62.0,648.0,76.0,,
2.0,708.0,50.0,,,371.0,62.0,634.0,65.0,,
3.0,714.0,51.0,,,376.0,64.0,616.0,60.0,,
4.0,716.0,52.0,,,378.0,65.0,609.0,57.0,,
5.0,710.0,54.0,,,393.0,63.0,598.0,56.0,,
6.0,699.0,59.0,,,405.0,67.0,577.0,58.0,,
7.0,686.0,61.0,,,418.0,70.0,564.0,53.0,,
8.0,688.0,49.0,,,424.0,71.0,552.0,51.0,,
9.0,708.0,43.0,,,441.0,78.0,522.0,49.0,,
10.0,713.0,45.0,,,451.0,79.0,513.0,58.0,,
11.0,717.0,55.0,,,464.0,82.0,516.0,59.0,,
12.0,717.0,63.0,,,476.0,73.0,540.0,56.0,,
13.0,711.0,67.0,,,488.0,74.0,567.0,56.0,,
14.0,704.0,71.0,,,501.0,74.0,597.0,59.0,,
15.0,694.0,63.0,,,510.0,76.0,628.0,62.0,,
16.0,688.0,59.0,,,520.0,75.0,656.0,66.0,,
17.0,667.0,47.0,,,526.0,80.0,686.0,83.0,,
18.0,660.0,57.0,,,537.0,82.0,703.0,89.0,,
19.0,652.0,56.0,,,543.0,82.0,698.0,78.0,,
20.0,642.0,63.0,,,546.0,79.0,667.0,66.0,,
21.0,625.0,62.0,,,552.0,77.0,659.0,71.0,,
22.0,612.0,68.0,,,564.0,79.0,653.0,65.0,,
23.0,596.0,63.0,,,583.0,74.0,681.0,74.0,,
24.0,589.0,74.0,,,601.0,74.0,708.0,76.0,,
25.0,582.0,72.0,,,615.0,75.0,712.0,73.0,,
26.0,568.0,66.0,,,630.0,73.0,701.0,65.0,,
27.0,553.0,73.0,,,640.0,75.0,705.0,67.0,,
28.0,541.0,67.0,,,651.0,73.0,690.0,60.0,,
29.0,533.0,69.0,,,670.0,73.0,668.0,63.0,,
30.0,530.0,75.0,,,684.0,76.0,643.0,67.0,,
31.0,529.0,73.0,,,698.0,75.0,631.0,73.0,,
32.0,535.0,70.0,,,690.0,70.0,609.0,68.0,,
33.0,555.0,68.0,,,689.0,64.0,585.0,63.0,,
34.0,576.0,68.0,,,692.0,59.0,570.0,73.0,,
35.0,595.0,66.0,,,681.0,57.0,557.0,76.0,,
36.0,597.0,58.0,,,667.0,60.0,543.0,76.0,,
37.0,605.0,62.0,,,650.0,56.0,528.0,78.0,,
38.0,615.0,55.0,,,634.0,53.0,511.0,76.0,,
39.0,625.0,46.0,,,636.0,54.0,505.0,77.0,,
40.0,637.0,53.0,,,646.0,56.0,497.0,81.0,,
41.0,641.0,49.0,,,665.0,57.0,494.0,85.0,,
42.0,648.0,55.0,,,690.0,61.0,484.0,89.0,,
43.0,663.0,52.0,,,711.0,67.0,486.0,87.0,,
44.0,668.0,48.0,,,708.0,60.0,487.0,87.0,,
45.0,671.0,53.0,,,711.0,58.0,490.0,85.0,,
46.0,677.0,63.0,,,696.0,58.0,516.0,74.0,,
47.0,685.0,58.0,,,684.0,54.0,549.0,69.0,,
48.0,701.0,54.0,,,667.0,54.0,570.0,77.0,,
49.0,713.0,57.0,,,656.0,49.0,573.0,69.0,,
50.0,724.0,51.0,,,650.0,45.0,581.0,69.0,,
51.0,722.0,48.0,,,641.0,52.0,589.0,61.0,,
52.0,695.0,49.0,,,618.0,52.0,607.0,62.0,,
53.0,671.0,52.0,,,622.0,63.0,622.0,57.0,,
54.0,657.0,51.0,,,620.0,61.0,620.0,55.0,,
