frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,668.0,50.0,162.0,41.0,708.0,61.0,269.0,56.0,356.0,66.0
2.0,671.0,56.0,153.0,61.0,709.0,61.0,271.0,55.0,380.0,60.0
3.0,676.0,52.0,147.0,48.0,707.0,56.0,278.0,62.0,386.0,63.0
4.0,692.0,62.0,131.0,38.0,691.0,47.0,295.0,67.0,384.0,67.0
5.0,700.0,68.0,121.0,38.0,672.0,56.0,314.0,69.0,383.0,68.0
6.0,696.0,73.0,123.0,34.0,657.0,56.0,326.0,62.0,365.0,75.0
7.0,691.0,69.0,128.0,52.0,627.0,62.0,316.0,65.0,359.0,71.0
8.0,753.0,38.0,122.0,43.0,594.0,74.0,307.0,63.0,362.0,54.0
9.0,714.0,49.0,114.0,55.0,571.0,65.0,306.0,58.0,381.0,45.0
10.0,720.0,45.0,111.0,44.0,542.0,63.0,329.0,56.0,409.0,50.0
11.0,716.0,51.0,103.0,37.0,522.0,58.0,333.0,56.0,445.0,52.0
12.0,719.0,48.0,81.0,30.0,503.0,57.0,310.0,65.0,468.0,53.0
13.0,719.0,45.0,65.0,30.0,484.0,57.0,285.0,61.0,485.0,61.0
14.0,721.0,50.0,53.0,45.0,468.0,51.0,273.0,56.0,535.0,80.0
15.0,713.0,51.0,44.0,41.0,462.0,57.0,244.0,57.0,556.0,96.0
16.0,715.0,49.0,44.0,57.0,463.0,59.0,232.0,57.0,551.0,90.0
17.0,718.0,47.0,52.0,55.0,457.0,60.0,218.0,58.0,555.0,79.0
18.0,719.0,44.0,58.0,51.0,451.0,65.0,178.0,60.0,584.0,78.0
19.0,716.0,49.0,55.0,68.0,433.0,65.0,166.0,63.0,612.0,75.0
20.0,721.0,54.0,60.0,67.0,420.0,70.0,142.0,62.0,612.0,70.0
21.0,714.0,54.0,64.0,62.0,412.0,60.0,115.0,62.0,636.0,50.0
22.0,714.0,45.0,58.0,61.0,405.0,54.0,102.0,65.0,652.0,61.0
23.0,714.0,53.0,48.0,51.0,423.0,58.0,93.0,64.0,679.0,87.0
24.0,710.0,55.0,58.0,53.0,441.0,61.0,66.0,58.0,701.0,83.0
25.0,702.0,63.0,61.0,54.0,456.0,66.0,56.0,66.0,696.0,67.0
26.0,702.0,61.0,68.0,53.0,478.0,68.0,55.0,68.0,703.0,49.0
27.0,703.0,60.0,69.0,51.0,487.0,60.0,63.0,67.0,702.0,43.0
28.0,703.0,57.0,61.0,60.0,516.0,62.0,76.0,61.0,697.0,70.0
29.0,704.0,55.0,58.0,61.0,528.0,61.0,88.0,60.0,704.0,82.0
30.0,702.0,52.0,54.0,62.0,539.0,59.0,120.0,58.0,701.0,91.0
31.0,700.0,50.0,52.0,64.0,544.0,57.0,130.0,55.0,693.0,83.0
32.0,703.0,46.0,45.0,62.0,556.0,59.0,138.0,53.0,711.0,78.0
33.0,713.0,35.0,46.0,54.0,564.0,59.0,150.0,52.0,699.0,63.0
34.0,711.0,34.0,47.0,51.0,585.0,59.0,160.0,54.0,710.0,52.0
35.0,710.0,34.0,47.0,42.0,599.0,58.0,173.0,53.0,690.0,54.0
36.0,707.0,36.0,50.0,38.0,607.0,62.0,179.0,51.0,686.0,66.0
37.0,707.0,37.0,56.0,40.0,610.0,63.0,183.0,56.0,700.0,62.0
38.0,708.0,37.0,63.0,53.0,625.0,68.0,201.0,66.0,690.0,73.0
39.0,710.0,37.0,69.0,54.0,621.0,68.0,226.0,60.0,679.0,78.0
40.0,708.0,38.0,76.0,60.0,603.0,62.0,229.0,63.0,669.0,77.0
41.0,706.0,38.0,78.0,60.0,584.0,55.0,228.0,68.0,655.0,71.0
42.0,708.0,38.0,85.0,72.0,572.0,52.0,220.0,74.0,640.0,63.0
43.0,705.0,36.0,90.0,72.0,556.0,61.0,194.0,79.0,618.0,64.0
44.0,706.0,39.0,106.0,72.0,547.0,61.0,167.0,79.0,585.0,61.0
45.0,705.0,37.0,116.0,61.0,548.0,61.0,151.0,78.0,568.0,64.0
46.0,707.0,39.0,130.0,46.0,551.0,68.0,128.0,75.0,553.0,66.0
47.0,707.0,40.0,137.0,49.0,546.0,75.0,98.0,72.0,520.0,67.0
48.0,701.0,41.0,144.0,50.0,537.0,82.0,63.0,70.0,481.0,60.0
49.0,708.0,40.0,160.0,46.0,520.0,72.0,78.0,64.0,449.0,58.0
50.0,708.0,39.0,167.0,47.0,522.0,70.0,93.0,56.0,430.0,58.0
51.0,708.0,38.0,170.0,46.0,540.0,74.0,108.0,55.0,420.0,60.0
52.0,708.0,39.0,175.0,47.0,530.0,60.0,132.0,51.0,393.0,68.0
53.0,709.0,39.0,184.0,52.0,521.0,54.0,152.0,58.0,360.0,77.0
54.0,709.0,39.0,180.0,63.0,523.0,58.0,178.0,53.0,344.0,60.0
