frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,763.0,27.0,21.0,60.0,759.0,14.0,686.0,66.0,675.0,71.0
2.0,762.0,51.0,760.0,17.0,26.0,64.0,757.0,9.0,758.0,14.0
3.0,762.0,58.0,760.0,12.0,28.0,67.0,757.0,9.0,757.0,11.0
4.0,762.0,56.0,760.0,8.0,758.0,6.0,758.0,10.0,757.0,17.0
5.0,762.0,57.0,761.0,14.0,43.0,66.0,757.0,9.0,758.0,18.0
6.0,762.0,54.0,760.0,13.0,58.0,70.0,757.0,10.0,756.0,12.0
7.0,762.0,57.0,761.0,12.0,758.0,7.0,758.0,13.0,757.0,15.0
8.0,762.0,55.0,760.0,12.0,69.0,71.0,757.0,9.0,715.0,59.0
9.0,762.0,59.0,760.0,13.0,78.0,71.0,756.0,6.0,757.0,17.0
10.0,762.0,53.0,760.0,13.0,759.0,7.0,757.0,10.0,756.0,17.0
11.0,762.0,42.0,761.0,8.0,758.0,6.0,756.0,6.0,757.0,16.0
12.0,762.0,57.0,760.0,8.0,758.0,8.0,758.0,10.0,757.0,12.0
13.0,763.0,31.0,760.0,11.0,130.0,69.0,757.0,8.0,757.0,17.0
14.0,763.0,36.0,761.0,12.0,136.0,52.0,756.0,6.0,757.0,15.0
15.0,762.0,55.0,760.0,14.0,136.0,62.0,756.0,6.0,756.0,16.0
16.0,762.0,52.0,760.0,12.0,140.0,59.0,756.0,6.0,757.0,72.0
17.0,762.0,57.0,760.0,17.0,136.0,54.0,758.0,10.0,757.0,16.0
18.0,598.0,7.0,760.0,18.0,758.0,7.0,758.0,12.0,757.0,12.0
19.0,762.0,55.0,760.0,10.0,155.0,68.0,756.0,6.0,757.0,13.0
20.0,762.0,55.0,760.0,7.0,158.0,70.0,757.0,9.0,757.0,14.0
21.0,762.0,56.0,761.0,17.0,758.0,7.0,758.0,10.0,757.0,13.0
22.0,762.0,55.0,760.0,17.0,758.0,7.0,757.0,9.0,757.0,12.0
23.0,762.0,59.0,760.0,12.0,162.0,57.0,757.0,9.0,757.0,17.0
24.0,762.0,54.0,760.0,15.0,759.0,7.0,758.0,10.0,757.0,16.0
25.0,762.0,58.0,760.0,12.0,167.0,57.0,758.0,10.0,757.0,15.0
26.0,762.0,56.0,760.0,15.0,169.0,60.0,757.0,8.0,757.0,15.0
27.0,762.0,57.0,760.0,12.0,758.0,7.0,757.0,9.0,757.0,19.0
28.0,762.0,54.0,761.0,14.0,170.0,62.0,758.0,9.0,757.0,18.0
29.0,762.0,58.0,760.0,12.0,758.0,8.0,756.0,6.0,757.0,12.0
30.0,762.0,55.0,761.0,13.0,169.0,62.0,757.0,9.0,757.0,72.0
31.0,763.0,30.0,760.0,15.0,164.0,58.0,758.0,8.0,757.0,20.0
32.0,762.0,56.0,760.0,10.0,168.0,67.0,757.0,10.0,757.0,15.0
33.0,762.0,55.0,760.0,11.0,169.0,72.0,596.0,83.0,757.0,72.0
34.0,762.0,55.0,760.0,13.0,758.0,7.0,757.0,8.0,757.0,13.0
35.0,762.0,56.0,760.0,14.0,144.0,47.0,758.0,9.0,757.0,18.0
36.0,762.0,56.0,760.0,11.0,758.0,6.0,756.0,7.0,757.0,19.0
37.0,762.0,54.0,760.0,17.0,758.0,6.0,756.0,6.0,758.0,12.0
38.0,763.0,30.0,760.0,13.0,758.0,7.0,757.0,9.0,757.0,13.0
39.0,762.0,58.0,760.0,10.0,86.0,63.0,756.0,6.0,756.0,12.0
40.0,762.0,57.0,760.0,14.0,758.0,6.0,621.0,70.0,757.0,11.0
41.0,762.0,58.0,760.0,14.0,87.0,64.0,757.0,7.0,757.0,12.0
42.0,762.0,57.0,760.0,12.0,758.0,6.0,756.0,6.0,757.0,20.0
43.0,762.0,57.0,760.0,15.0,759.0,12.0,756.0,6.0,757.0,72.0
44.0,762.0,58.0,760.0,15.0,758.0,7.0,757.0,8.0,756.0,12.0
45.0,762.0,52.0,760.0,12.0,170.0,71.0,625.0,66.0,757.0,22.0
46.0,762.0,60.0,760.0,9.0,187.0,63.0,757.0,9.0,757.0,16.0
47.0,762.0,57.0,760.0,20.0,758.0,9.0,757.0,8.0,757.0,12.0
48.0,762.0,56.0,760.0,13.0,759.0,7.0,758.0,10.0,757.0,15.0
49.0,762.0,57.0,760.0,13.0,758.0,7.0,757.0,8.0,757.0,12.0
50.0,762.0,53.0,760.0,9.0,241.0,55.0,757.0,11.0,757.0,17.0
51.0,762.0,55.0,760.0,11.0,259.0,52.0,757.0,7.0,757.0,13.0
52.0,762.0,54.0,760.0,13.0,758.0,7.0,757.0,8.0,757.0,18.0
53.0,762.0,53.0,761.0,14.0,759.0,7.0,756.0,6.0,758.0,9.0
