frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,,,151.0,69.0,,,,
2.0,,,,,149.0,69.0,,,,
3.0,,,,,146.0,69.0,,,,
4.0,,,,,141.0,69.0,,,,
5.0,,,,,132.0,69.0,,,,
6.0,,,,,128.0,67.0,,,,
7.0,,,,,125.0,63.0,,,,
8.0,,,,,121.0,59.0,,,,
9.0,,,,,112.0,58.0,,,,
10.0,,,,,0.0,0.0,,,,
11.0,,,,,0.0,0.0,,,,
12.0,,,,,96.0,69.0,,,,
13.0,,,,,85.0,67.0,,,,
14.0,,,,,85.0,64.0,,,,
15.0,,,,,0.0,0.0,,,,
16.0,,,,,0.0,0.0,,,,
17.0,,,,,0.0,0.0,,,,
18.0,,,,,14.0,6.0,,,,
19.0,,,,,90.0,52.0,,,,
20.0,,,,,109.0,69.0,,,,
21.0,,,,,25.0,8.0,,,,
22.0,,,,,116.0,67.0,,,,
23.0,,,,,107.0,56.0,,,,
24.0,,,,,88.0,56.0,,,,
25.0,,,,,86.0,45.0,,,,
26.0,,,,,95.0,49.0,,,,
27.0,,,,,91.0,53.0,,,,
28.0,,,,,88.0,53.0,,,,
29.0,,,,,85.0,54.0,,,,
30.0,,,,,84.0,53.0,,,,
31.0,,,,,91.0,52.0,,,,
32.0,,,,,87.0,50.0,,,,
33.0,,,,,89.0,52.0,,,,
34.0,,,,,87.0,51.0,,,,
35.0,,,,,90.0,52.0,,,,
36.0,,,,,85.0,62.0,,,,
37.0,,,,,79.0,65.0,,,,
38.0,,,,,89.0,64.0,,,,
39.0,,,,,35.0,6.0,,,,
40.0,,,,,34.0,6.0,,,,
41.0,,,,,35.0,6.0,,,,
42.0,,,,,36.0,8.0,,,,
43.0,,,,,88.0,49.0,,,,
44.0,,,,,111.0,55.0,,,,
45.0,,,,,127.0,63.0,,,,
46.0,,,,,129.0,69.0,,,,
47.0,,,,,119.0,65.0,,,,
48.0,,,,,0.0,0.0,,,,
49.0,,,,,149.0,64.0,,,,
50.0,,,,,137.0,69.0,,,,
51.0,,,,,129.0,59.0,,,,
52.0,,,,,115.0,48.0,,,,
53.0,,,,,0.0,0.0,,,,
54.0,,,,,128.0,62.0,,,,
