frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,589.0,88.0,104.0,93.0,120.0,77.0,90.0,67.0,535.0,79.0
2.0,581.0,91.0,106.0,102.0,117.0,80.0,82.0,78.0,521.0,75.0
3.0,578.0,93.0,103.0,116.0,113.0,85.0,71.0,73.0,507.0,69.0
4.0,577.0,92.0,128.0,111.0,111.0,86.0,52.0,88.0,485.0,65.0
5.0,573.0,90.0,132.0,95.0,99.0,82.0,50.0,83.0,470.0,59.0
6.0,578.0,88.0,116.0,82.0,94.0,79.0,50.0,84.0,461.0,57.0
7.0,576.0,86.0,104.0,80.0,89.0,75.0,45.0,90.0,454.0,55.0
8.0,573.0,85.0,98.0,83.0,88.0,68.0,50.0,89.0,436.0,54.0
9.0,570.0,87.0,111.0,100.0,78.0,72.0,47.0,94.0,425.0,56.0
10.0,572.0,91.0,130.0,107.0,16.0,31.0,57.0,93.0,423.0,56.0
11.0,571.0,89.0,153.0,97.0,9.0,41.0,51.0,98.0,405.0,54.0
12.0,573.0,85.0,149.0,77.0,61.0,85.0,50.0,96.0,392.0,48.0
13.0,573.0,86.0,172.0,69.0,47.0,78.0,53.0,93.0,371.0,55.0
14.0,569.0,85.0,174.0,71.0,47.0,77.0,51.0,79.0,352.0,55.0
15.0,570.0,90.0,196.0,63.0,6.0,49.0,54.0,79.0,357.0,48.0
16.0,568.0,92.0,226.0,70.0,6.0,41.0,59.0,80.0,356.0,46.0
17.0,567.0,80.0,235.0,78.0,6.0,36.0,56.0,78.0,349.0,48.0
18.0,566.0,88.0,246.0,80.0,8.0,37.0,59.0,79.0,343.0,50.0
19.0,561.0,92.0,261.0,80.0,53.0,67.0,60.0,77.0,341.0,49.0
20.0,557.0,88.0,235.0,83.0,74.0,83.0,55.0,73.0,329.0,43.0
21.0,553.0,94.0,240.0,84.0,9.0,47.0,54.0,71.0,312.0,50.0
22.0,552.0,91.0,250.0,91.0,80.0,83.0,53.0,73.0,291.0,48.0
23.0,549.0,92.0,251.0,98.0,70.0,73.0,53.0,74.0,281.0,54.0
24.0,549.0,94.0,267.0,107.0,48.0,73.0,52.0,76.0,254.0,43.0
25.0,556.0,78.0,276.0,101.0,48.0,61.0,55.0,83.0,239.0,46.0
26.0,551.0,90.0,255.0,88.0,54.0,68.0,62.0,88.0,241.0,49.0
27.0,546.0,91.0,234.0,88.0,52.0,71.0,56.0,87.0,245.0,49.0
28.0,542.0,91.0,236.0,90.0,48.0,69.0,53.0,87.0,241.0,48.0
29.0,541.0,90.0,260.0,93.0,47.0,68.0,54.0,86.0,230.0,47.0
30.0,537.0,92.0,252.0,100.0,47.0,68.0,55.0,89.0,225.0,46.0
31.0,536.0,90.0,272.0,104.0,53.0,68.0,59.0,87.0,208.0,45.0
32.0,542.0,90.0,286.0,110.0,46.0,69.0,60.0,86.0,201.0,40.0
33.0,550.0,82.0,281.0,103.0,50.0,68.0,52.0,85.0,200.0,46.0
34.0,555.0,91.0,277.0,87.0,49.0,69.0,57.0,83.0,208.0,64.0
35.0,553.0,84.0,286.0,93.0,52.0,71.0,58.0,81.0,202.0,78.0
36.0,562.0,85.0,294.0,101.0,46.0,80.0,52.0,77.0,199.0,82.0
37.0,563.0,83.0,281.0,91.0,43.0,80.0,60.0,81.0,198.0,85.0
38.0,564.0,75.0,273.0,82.0,50.0,80.0,57.0,81.0,209.0,86.0
39.0,560.0,73.0,274.0,80.0,8.0,61.0,65.0,81.0,221.0,82.0
40.0,564.0,77.0,266.0,80.0,7.0,60.0,77.0,79.0,232.0,76.0
41.0,562.0,82.0,277.0,88.0,7.0,58.0,73.0,81.0,240.0,67.0
42.0,562.0,82.0,299.0,96.0,9.0,59.0,57.0,79.0,235.0,59.0
43.0,565.0,82.0,306.0,93.0,50.0,70.0,59.0,71.0,234.0,56.0
44.0,576.0,76.0,305.0,88.0,73.0,75.0,51.0,80.0,223.0,52.0
45.0,569.0,76.0,287.0,74.0,89.0,81.0,62.0,79.0,224.0,50.0
46.0,572.0,67.0,280.0,82.0,91.0,88.0,52.0,80.0,229.0,53.0
47.0,565.0,63.0,292.0,94.0,81.0,85.0,69.0,76.0,232.0,58.0
48.0,564.0,70.0,284.0,80.0,10.0,52.0,67.0,71.0,236.0,60.0
49.0,576.0,73.0,293.0,88.0,111.0,83.0,55.0,70.0,246.0,55.0
50.0,579.0,68.0,292.0,86.0,102.0,86.0,79.0,83.0,251.0,50.0
51.0,591.0,70.0,279.0,83.0,93.0,75.0,83.0,82.0,248.0,55.0
52.0,596.0,71.0,271.0,85.0,78.0,67.0,24.0,66.0,248.0,52.0
53.0,593.0,68.0,258.0,74.0,9.0,46.0,96.0,75.0,264.0,50.0
54.0,597.0,61.0,260.0,82.0,92.0,81.0,104.0,71.0,268.0,46.0
