frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,,,120.0,77.0,,,,
2.0,,,,,117.0,80.0,,,,
3.0,,,,,113.0,85.0,,,,
4.0,,,,,111.0,86.0,,,,
5.0,,,,,99.0,82.0,,,,
6.0,,,,,94.0,79.0,,,,
7.0,,,,,89.0,75.0,,,,
8.0,,,,,88.0,68.0,,,,
9.0,,,,,78.0,72.0,,,,
10.0,,,,,16.0,31.0,,,,
11.0,,,,,9.0,41.0,,,,
12.0,,,,,61.0,85.0,,,,
13.0,,,,,47.0,78.0,,,,
14.0,,,,,47.0,77.0,,,,
15.0,,,,,6.0,49.0,,,,
16.0,,,,,6.0,41.0,,,,
17.0,,,,,6.0,36.0,,,,
18.0,,,,,8.0,37.0,,,,
19.0,,,,,53.0,67.0,,,,
20.0,,,,,74.0,83.0,,,,
21.0,,,,,9.0,47.0,,,,
22.0,,,,,80.0,83.0,,,,
23.0,,,,,70.0,73.0,,,,
24.0,,,,,48.0,73.0,,,,
25.0,,,,,48.0,61.0,,,,
26.0,,,,,54.0,68.0,,,,
27.0,,,,,52.0,71.0,,,,
28.0,,,,,48.0,69.0,,,,
29.0,,,,,47.0,68.0,,,,
30.0,,,,,47.0,68.0,,,,
31.0,,,,,53.0,68.0,,,,
32.0,,,,,46.0,69.0,,,,
33.0,,,,,50.0,68.0,,,,
34.0,,,,,49.0,69.0,,,,
35.0,,,,,52.0,71.0,,,,
36.0,,,,,46.0,80.0,,,,
37.0,,,,,43.0,80.0,,,,
38.0,,,,,50.0,80.0,,,,
39.0,,,,,8.0,61.0,,,,
40.0,,,,,7.0,60.0,,,,
41.0,,,,,7.0,58.0,,,,
42.0,,,,,9.0,59.0,,,,
43.0,,,,,50.0,70.0,,,,
44.0,,,,,73.0,75.0,,,,
45.0,,,,,89.0,81.0,,,,
46.0,,,,,91.0,88.0,,,,
47.0,,,,,81.0,85.0,,,,
48.0,,,,,10.0,52.0,,,,
49.0,,,,,111.0,83.0,,,,
50.0,,,,,102.0,86.0,,,,
51.0,,,,,93.0,75.0,,,,
52.0,,,,,78.0,67.0,,,,
53.0,,,,,9.0,46.0,,,,
54.0,,,,,92.0,81.0,,,,
