frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,667.0,54.0,685.0,68.0,334.0,48.0,307.0,19.0,665.0,54.0
2.0,677.0,39.0,668.0,62.0,300.0,51.0,327.0,19.0,670.0,54.0
3.0,749.0,54.0,649.0,56.0,264.0,50.0,346.0,19.0,672.0,54.0
4.0,749.0,63.0,623.0,57.0,234.0,51.0,358.0,21.0,658.0,54.0
5.0,749.0,62.0,602.0,60.0,217.0,44.0,361.0,19.0,656.0,47.0
6.0,673.0,11.0,588.0,56.0,194.0,42.0,369.0,19.0,656.0,50.0
7.0,673.0,10.0,562.0,51.0,168.0,41.0,381.0,18.0,647.0,47.0
8.0,671.0,10.0,536.0,48.0,136.0,51.0,396.0,17.0,656.0,47.0
9.0,675.0,11.0,513.0,50.0,107.0,50.0,402.0,18.0,659.0,43.0
10.0,676.0,11.0,494.0,51.0,108.0,51.0,411.0,17.0,663.0,44.0
11.0,675.0,13.0,478.0,49.0,111.0,51.0,418.0,18.0,668.0,54.0
12.0,675.0,12.0,458.0,48.0,109.0,52.0,428.0,19.0,666.0,33.0
13.0,749.0,57.0,436.0,47.0,111.0,50.0,439.0,42.0,662.0,28.0
14.0,749.0,59.0,419.0,46.0,105.0,50.0,444.0,42.0,656.0,24.0
15.0,749.0,59.0,402.0,48.0,108.0,50.0,448.0,44.0,654.0,25.0
16.0,749.0,61.0,393.0,49.0,110.0,50.0,450.0,17.0,650.0,26.0
17.0,749.0,65.0,372.0,47.0,104.0,50.0,451.0,41.0,642.0,11.0
18.0,749.0,69.0,361.0,47.0,102.0,55.0,454.0,42.0,649.0,9.0
19.0,749.0,69.0,347.0,47.0,100.0,58.0,456.0,42.0,651.0,28.0
20.0,743.0,69.0,334.0,48.0,97.0,54.0,458.0,17.0,654.0,8.0
21.0,749.0,69.0,317.0,50.0,10.0,7.0,460.0,17.0,651.0,9.0
22.0,749.0,62.0,299.0,48.0,101.0,69.0,474.0,43.0,656.0,7.0
23.0,749.0,63.0,285.0,49.0,15.0,10.0,480.0,42.0,650.0,10.0
24.0,749.0,66.0,274.0,47.0,95.0,66.0,483.0,43.0,653.0,7.0
25.0,749.0,69.0,257.0,46.0,95.0,64.0,491.0,41.0,659.0,4.0
26.0,749.0,69.0,240.0,46.0,7.0,6.0,501.0,42.0,657.0,25.0
27.0,749.0,69.0,227.0,45.0,100.0,68.0,507.0,42.0,661.0,2.0
28.0,749.0,69.0,214.0,45.0,103.0,58.0,509.0,42.0,661.0,27.0
29.0,749.0,69.0,203.0,46.0,97.0,54.0,511.0,54.0,657.0,5.0
30.0,749.0,69.0,190.0,46.0,102.0,56.0,512.0,54.0,666.0,4.0
31.0,749.0,69.0,171.0,44.0,103.0,53.0,515.0,41.0,661.0,8.0
32.0,749.0,69.0,162.0,46.0,105.0,66.0,518.0,40.0,749.0,64.0
33.0,749.0,69.0,150.0,45.0,103.0,69.0,522.0,41.0,653.0,10.0
34.0,749.0,69.0,138.0,45.0,105.0,64.0,525.0,54.0,657.0,11.0
35.0,749.0,69.0,127.0,44.0,51.0,6.0,530.0,54.0,658.0,9.0
36.0,749.0,69.0,115.0,44.0,105.0,69.0,535.0,40.0,652.0,30.0
37.0,749.0,69.0,115.0,45.0,103.0,68.0,542.0,40.0,659.0,10.0
38.0,749.0,69.0,117.0,45.0,105.0,65.0,546.0,39.0,660.0,11.0
39.0,673.0,23.0,115.0,44.0,99.0,52.0,552.0,54.0,659.0,10.0
40.0,749.0,69.0,125.0,41.0,110.0,63.0,560.0,41.0,661.0,7.0
41.0,749.0,60.0,127.0,40.0,115.0,64.0,567.0,45.0,666.0,7.0
42.0,679.0,10.0,115.0,39.0,109.0,60.0,574.0,54.0,749.0,62.0
43.0,676.0,13.0,124.0,35.0,105.0,54.0,584.0,40.0,664.0,24.0
44.0,672.0,13.0,126.0,35.0,115.0,53.0,590.0,42.0,749.0,63.0
45.0,749.0,68.0,120.0,30.0,106.0,46.0,596.0,45.0,667.0,23.0
46.0,749.0,63.0,118.0,30.0,117.0,46.0,606.0,42.0,668.0,25.0
47.0,749.0,64.0,129.0,27.0,111.0,44.0,615.0,42.0,668.0,36.0
48.0,749.0,65.0,137.0,25.0,116.0,46.0,616.0,43.0,673.0,38.0
49.0,749.0,61.0,154.0,27.0,105.0,50.0,620.0,40.0,670.0,46.0
50.0,673.0,14.0,179.0,23.0,110.0,41.0,626.0,41.0,673.0,54.0
51.0,677.0,35.0,203.0,29.0,117.0,38.0,625.0,41.0,673.0,54.0
52.0,677.0,26.0,221.0,24.0,115.0,40.0,636.0,42.0,676.0,54.0
53.0,674.0,39.0,237.0,20.0,99.0,44.0,646.0,39.0,676.0,54.0
