frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,671.0,29.0,33.0,47.0,549.0,42.0,238.0,45.0,272.0,19.0
2.0,667.0,28.0,23.0,43.0,591.0,17.0,231.0,40.0,304.0,39.0
3.0,664.0,35.0,41.0,48.0,613.0,17.0,225.0,52.0,318.0,40.0
4.0,666.0,34.0,55.0,53.0,638.0,19.0,222.0,54.0,335.0,41.0
5.0,665.0,23.0,144.0,9.0,663.0,17.0,216.0,42.0,343.0,42.0
6.0,667.0,39.0,82.0,45.0,659.0,26.0,209.0,51.0,355.0,41.0
7.0,661.0,16.0,107.0,46.0,662.0,26.0,208.0,45.0,375.0,50.0
8.0,667.0,38.0,126.0,45.0,665.0,23.0,204.0,47.0,391.0,35.0
9.0,665.0,40.0,126.0,45.0,638.0,25.0,200.0,54.0,408.0,49.0
10.0,660.0,33.0,89.0,47.0,648.0,23.0,199.0,46.0,427.0,41.0
11.0,664.0,37.0,55.0,48.0,650.0,36.0,194.0,42.0,448.0,41.0
12.0,667.0,36.0,55.0,46.0,650.0,28.0,187.0,36.0,464.0,40.0
13.0,661.0,13.0,71.0,53.0,651.0,29.0,181.0,45.0,477.0,40.0
14.0,660.0,11.0,81.0,47.0,649.0,24.0,181.0,40.0,491.0,38.0
15.0,666.0,13.0,97.0,46.0,668.0,22.0,180.0,39.0,506.0,41.0
16.0,661.0,11.0,123.0,46.0,656.0,22.0,179.0,38.0,527.0,39.0
17.0,663.0,26.0,147.0,50.0,654.0,19.0,176.0,37.0,542.0,39.0
18.0,661.0,11.0,170.0,48.0,635.0,20.0,176.0,36.0,563.0,38.0
19.0,661.0,29.0,185.0,21.0,597.0,25.0,170.0,44.0,574.0,33.0
20.0,664.0,26.0,206.0,19.0,591.0,24.0,167.0,36.0,592.0,54.0
21.0,659.0,26.0,221.0,20.0,607.0,20.0,165.0,37.0,615.0,53.0
22.0,664.0,28.0,241.0,21.0,593.0,41.0,163.0,37.0,629.0,54.0
23.0,665.0,41.0,245.0,20.0,585.0,50.0,162.0,37.0,629.0,54.0
24.0,661.0,38.0,258.0,21.0,578.0,43.0,160.0,34.0,643.0,54.0
25.0,666.0,39.0,259.0,24.0,601.0,41.0,158.0,34.0,657.0,54.0
26.0,749.0,24.0,272.0,19.0,610.0,51.0,154.0,34.0,656.0,54.0
27.0,749.0,25.0,279.0,22.0,637.0,53.0,152.0,33.0,652.0,54.0
28.0,658.0,50.0,291.0,24.0,639.0,50.0,153.0,27.0,648.0,54.0
29.0,749.0,22.0,300.0,28.0,660.0,54.0,163.0,43.0,642.0,53.0
30.0,749.0,23.0,314.0,22.0,663.0,53.0,182.0,37.0,644.0,48.0
31.0,749.0,23.0,330.0,22.0,749.0,5.0,195.0,40.0,659.0,54.0
32.0,749.0,20.0,340.0,27.0,749.0,8.0,199.0,43.0,642.0,46.0
33.0,749.0,15.0,351.0,28.0,653.0,54.0,198.0,44.0,609.0,50.0
34.0,749.0,3.0,366.0,25.0,749.0,8.0,193.0,42.0,550.0,37.0
35.0,749.0,10.0,382.0,25.0,749.0,6.0,191.0,41.0,494.0,15.0
36.0,749.0,12.0,396.0,24.0,749.0,3.0,188.0,38.0,461.0,13.0
37.0,749.0,1.0,410.0,24.0,749.0,15.0,182.0,42.0,457.0,18.0
38.0,749.0,5.0,420.0,24.0,749.0,15.0,180.0,34.0,482.0,16.0
39.0,749.0,9.0,434.0,22.0,749.0,14.0,72.0,23.0,516.0,15.0
40.0,749.0,9.0,444.0,24.0,749.0,15.0,65.0,21.0,541.0,15.0
41.0,749.0,8.0,455.0,23.0,749.0,12.0,61.0,21.0,563.0,18.0
42.0,749.0,5.0,468.0,23.0,749.0,13.0,57.0,17.0,561.0,14.0
43.0,749.0,4.0,477.0,21.0,749.0,13.0,55.0,15.0,578.0,19.0
44.0,749.0,2.0,484.0,23.0,749.0,13.0,50.0,13.0,592.0,18.0
45.0,749.0,6.0,488.0,22.0,749.0,12.0,146.0,25.0,599.0,17.0
46.0,740.0,0.0,491.0,22.0,654.0,54.0,146.0,25.0,592.0,11.0
47.0,749.0,1.0,499.0,20.0,749.0,8.0,142.0,27.0,596.0,14.0
48.0,749.0,9.0,507.0,22.0,657.0,54.0,139.0,19.0,562.0,13.0
49.0,749.0,8.0,522.0,22.0,749.0,12.0,138.0,22.0,534.0,16.0
50.0,749.0,7.0,526.0,23.0,749.0,7.0,0.0,0.0,485.0,11.0
51.0,749.0,11.0,524.0,22.0,749.0,11.0,0.0,0.0,434.0,15.0
52.0,749.0,8.0,524.0,20.0,749.0,5.0,0.0,0.0,417.0,14.0
53.0,749.0,10.0,541.0,18.0,749.0,10.0,0.0,0.0,402.0,22.0
