frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,307.0,67.0,89.0,74.0,,,,
2.0,,,281.0,58.0,106.0,66.0,,,,
3.0,,,264.0,55.0,127.0,70.0,,,,
4.0,,,251.0,55.0,155.0,71.0,,,,
5.0,,,235.0,47.0,184.0,80.0,,,,
6.0,,,223.0,46.0,215.0,77.0,,,,
7.0,,,210.0,50.0,241.0,81.0,,,,
8.0,,,200.0,51.0,261.0,76.0,,,,
9.0,,,188.0,53.0,283.0,74.0,,,,
10.0,,,174.0,48.0,314.0,74.0,,,,
11.0,,,159.0,50.0,343.0,74.0,,,,
12.0,,,146.0,48.0,371.0,81.0,,,,
13.0,,,134.0,47.0,388.0,82.0,,,,
14.0,,,122.0,50.0,396.0,80.0,,,,
15.0,,,105.0,48.0,406.0,71.0,,,,
16.0,,,86.0,47.0,403.0,52.0,,,,
17.0,,,66.0,50.0,412.0,49.0,,,,
18.0,,,55.0,50.0,425.0,51.0,,,,
19.0,,,57.0,59.0,434.0,50.0,,,,
20.0,,,59.0,65.0,456.0,48.0,,,,
21.0,,,57.0,65.0,464.0,47.0,,,,
22.0,,,62.0,68.0,483.0,49.0,,,,
23.0,,,55.0,68.0,498.0,50.0,,,,
24.0,,,58.0,69.0,510.0,53.0,,,,
25.0,,,60.0,69.0,526.0,56.0,,,,
26.0,,,58.0,68.0,540.0,62.0,,,,
27.0,,,62.0,67.0,548.0,67.0,,,,
28.0,,,58.0,68.0,554.0,71.0,,,,
29.0,,,54.0,68.0,560.0,70.0,,,,
30.0,,,69.0,77.0,570.0,71.0,,,,
31.0,,,55.0,84.0,582.0,70.0,,,,
32.0,,,56.0,80.0,591.0,70.0,,,,
33.0,,,57.0,72.0,602.0,73.0,,,,
34.0,,,56.0,67.0,613.0,73.0,,,,
35.0,,,56.0,79.0,624.0,72.0,,,,
36.0,,,60.0,81.0,635.0,70.0,,,,
37.0,,,56.0,81.0,647.0,72.0,,,,
38.0,,,59.0,77.0,659.0,70.0,,,,
39.0,,,58.0,67.0,672.0,74.0,,,,
40.0,,,65.0,70.0,688.0,78.0,,,,
41.0,,,58.0,78.0,693.0,69.0,,,,
42.0,,,60.0,78.0,696.0,62.0,,,,
43.0,,,58.0,82.0,696.0,58.0,,,,
44.0,,,60.0,82.0,694.0,57.0,,,,
45.0,,,57.0,75.0,692.0,54.0,,,,
46.0,,,55.0,72.0,679.0,50.0,,,,
47.0,,,59.0,72.0,671.0,49.0,,,,
48.0,,,62.0,78.0,663.0,49.0,,,,
49.0,,,57.0,72.0,634.0,50.0,,,,
50.0,,,56.0,72.0,605.0,48.0,,,,
51.0,,,58.0,78.0,585.0,55.0,,,,
52.0,,,58.0,81.0,568.0,57.0,,,,
