frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,352.0,46.0,122.0,66.0,,,,
2.0,,,325.0,44.0,62.0,26.0,,,,
3.0,,,307.0,40.0,92.0,23.0,,,,
4.0,,,294.0,41.0,123.0,20.0,,,,
5.0,,,277.0,32.0,157.0,23.0,,,,
6.0,,,264.0,30.0,187.0,21.0,,,,
7.0,,,254.0,38.0,218.0,20.0,,,,
8.0,,,243.0,32.0,234.0,22.0,,,,
9.0,,,233.0,38.0,255.0,22.0,,,,
10.0,,,218.0,31.0,284.0,22.0,,,,
11.0,,,204.0,35.0,313.0,24.0,,,,
12.0,,,190.0,34.0,344.0,24.0,,,,
13.0,,,180.0,36.0,362.0,28.0,,,,
14.0,,,169.0,30.0,371.0,24.0,,,,
15.0,,,152.0,30.0,374.0,21.0,,,,
16.0,,,31.0,29.0,355.0,22.0,,,,
17.0,,,120.0,39.0,366.0,20.0,,,,
18.0,,,109.0,37.0,380.0,21.0,,,,
19.0,,,111.0,41.0,387.0,22.0,,,,
20.0,,,113.0,41.0,408.0,20.0,,,,
21.0,,,111.0,43.0,416.0,21.0,,,,
22.0,,,116.0,44.0,432.0,23.0,,,,
23.0,,,109.0,42.0,450.0,24.0,,,,
24.0,,,112.0,42.0,461.0,23.0,,,,
25.0,,,114.0,48.0,478.0,25.0,,,,
26.0,,,112.0,48.0,497.0,26.0,,,,
27.0,,,116.0,46.0,510.0,24.0,,,,
28.0,,,112.0,48.0,518.0,27.0,,,,
29.0,,,108.0,48.0,525.0,25.0,,,,
30.0,,,123.0,41.0,536.0,27.0,,,,
31.0,,,109.0,50.0,548.0,23.0,,,,
32.0,,,110.0,51.0,559.0,24.0,,,,
33.0,,,111.0,50.0,571.0,22.0,,,,
34.0,,,110.0,49.0,583.0,23.0,,,,
35.0,,,110.0,45.0,594.0,24.0,,,,
36.0,,,114.0,49.0,604.0,23.0,,,,
37.0,,,110.0,50.0,615.0,26.0,,,,
38.0,,,113.0,45.0,627.0,25.0,,,,
39.0,,,112.0,47.0,642.0,25.0,,,,
40.0,,,119.0,46.0,658.0,26.0,,,,
41.0,,,112.0,49.0,656.0,22.0,,,,
42.0,,,114.0,49.0,651.0,25.0,,,,
43.0,,,112.0,50.0,646.0,22.0,,,,
44.0,,,114.0,50.0,643.0,27.0,,,,
45.0,,,111.0,49.0,638.0,26.0,,,,
46.0,,,109.0,42.0,624.0,19.0,,,,
47.0,,,113.0,44.0,616.0,22.0,,,,
48.0,,,116.0,45.0,608.0,23.0,,,,
49.0,,,111.0,40.0,579.0,23.0,,,,
50.0,,,110.0,41.0,550.0,19.0,,,,
51.0,,,112.0,45.0,534.0,27.0,,,,
52.0,,,112.0,46.0,519.0,25.0,,,,
