frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,313.0,91.0,215.0,69.0,,,690.0,30.0
2.0,,,307.0,93.0,214.0,68.0,,,699.0,39.0
3.0,,,302.0,98.0,237.0,73.0,,,693.0,31.0
4.0,,,294.0,99.0,260.0,79.0,,,711.0,39.0
5.0,,,291.0,99.0,261.0,80.0,,,707.0,45.0
6.0,,,291.0,94.0,255.0,78.0,,,714.0,38.0
7.0,,,290.0,85.0,249.0,76.0,,,692.0,24.0
8.0,,,291.0,80.0,253.0,78.0,,,703.0,29.0
9.0,,,281.0,77.0,250.0,72.0,,,706.0,35.0
10.0,,,266.0,74.0,241.0,66.0,,,706.0,45.0
11.0,,,260.0,76.0,237.0,65.0,,,714.0,58.0
12.0,,,253.0,78.0,234.0,68.0,,,714.0,59.0
13.0,,,247.0,79.0,224.0,71.0,,,708.0,54.0
14.0,,,240.0,78.0,219.0,66.0,,,709.0,50.0
15.0,,,236.0,75.0,211.0,63.0,,,714.0,63.0
16.0,,,230.0,77.0,205.0,53.0,,,709.0,61.0
17.0,,,219.0,71.0,204.0,61.0,,,705.0,44.0
18.0,,,208.0,71.0,191.0,44.0,,,699.0,36.0
19.0,,,203.0,73.0,182.0,40.0,,,706.0,30.0
20.0,,,203.0,75.0,178.0,39.0,,,702.0,27.0
21.0,,,194.0,72.0,173.0,44.0,,,689.0,29.0
22.0,,,189.0,72.0,165.0,43.0,,,674.0,26.0
23.0,,,184.0,68.0,154.0,41.0,,,685.0,32.0
24.0,,,175.0,66.0,141.0,42.0,,,678.0,37.0
25.0,,,168.0,65.0,140.0,42.0,,,692.0,34.0
26.0,,,160.0,61.0,151.0,54.0,,,702.0,31.0
27.0,,,155.0,60.0,156.0,53.0,,,687.0,40.0
28.0,,,151.0,65.0,177.0,58.0,,,704.0,33.0
29.0,,,151.0,64.0,193.0,65.0,,,712.0,41.0
30.0,,,149.0,68.0,211.0,66.0,,,698.0,41.0
31.0,,,142.0,64.0,233.0,77.0,,,710.0,37.0
32.0,,,140.0,63.0,232.0,76.0,,,708.0,37.0
33.0,,,153.0,68.0,228.0,75.0,,,703.0,40.0
34.0,,,151.0,65.0,221.0,73.0,,,700.0,37.0
35.0,,,145.0,65.0,215.0,69.0,,,695.0,47.0
36.0,,,149.0,65.0,204.0,60.0,,,697.0,44.0
37.0,,,145.0,66.0,201.0,57.0,,,704.0,36.0
38.0,,,145.0,64.0,220.0,64.0,,,677.0,42.0
39.0,,,144.0,64.0,224.0,53.0,,,691.0,41.0
40.0,,,143.0,64.0,215.0,51.0,,,704.0,36.0
41.0,,,143.0,61.0,203.0,45.0,,,709.0,30.0
42.0,,,149.0,56.0,194.0,48.0,,,710.0,47.0
43.0,,,142.0,53.0,210.0,46.0,,,709.0,43.0
44.0,,,138.0,58.0,217.0,43.0,,,713.0,42.0
45.0,,,134.0,63.0,213.0,43.0,,,703.0,47.0
46.0,,,130.0,66.0,213.0,49.0,,,701.0,55.0
47.0,,,132.0,74.0,215.0,43.0,,,707.0,40.0
48.0,,,130.0,75.0,222.0,49.0,,,700.0,48.0
49.0,,,126.0,73.0,214.0,49.0,,,693.0,46.0
50.0,,,126.0,71.0,207.0,52.0,,,686.0,43.0
51.0,,,132.0,81.0,197.0,58.0,,,698.0,40.0
