frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,,,682.0,27.0,,,,,749.0,69.0
2.0,,,657.0,33.0,,,,,61.0,18.0
3.0,,,630.0,33.0,,,,,85.0,19.0
4.0,,,609.0,25.0,,,,,104.0,18.0
5.0,,,590.0,25.0,,,,,123.0,16.0
6.0,,,572.0,28.0,,,,,141.0,14.0
7.0,,,549.0,25.0,,,,,158.0,21.0
8.0,,,521.0,23.0,,,,,187.0,26.0
9.0,,,498.0,24.0,,,,,198.0,26.0
10.0,,,485.0,23.0,,,,,218.0,26.0
11.0,,,473.0,27.0,,,,,231.0,25.0
12.0,,,457.0,27.0,,,,,246.0,36.0
13.0,,,444.0,24.0,,,,,248.0,41.0
14.0,,,430.0,25.0,,,,,249.0,38.0
15.0,,,411.0,28.0,,,,,263.0,24.0
16.0,,,401.0,21.0,,,,,289.0,22.0
17.0,,,384.0,22.0,,,,,311.0,26.0
18.0,,,366.0,22.0,,,,,319.0,28.0
19.0,,,351.0,26.0,,,,,325.0,22.0
20.0,,,330.0,23.0,,,,,337.0,28.0
21.0,,,317.0,21.0,,,,,331.0,32.0
22.0,,,294.0,28.0,,,,,336.0,22.0
23.0,,,279.0,27.0,,,,,352.0,23.0
24.0,,,275.0,19.0,,,,,369.0,22.0
25.0,,,261.0,27.0,,,,,389.0,21.0
26.0,,,244.0,25.0,,,,,401.0,19.0
27.0,,,232.0,28.0,,,,,417.0,18.0
28.0,,,217.0,29.0,,,,,433.0,20.0
29.0,,,201.0,24.0,,,,,448.0,18.0
30.0,,,183.0,20.0,,,,,448.0,27.0
31.0,,,127.0,53.0,,,,,461.0,31.0
32.0,,,172.0,28.0,,,,,465.0,27.0
33.0,,,163.0,31.0,,,,,468.0,28.0
34.0,,,155.0,32.0,,,,,464.0,33.0
35.0,,,151.0,32.0,,,,,466.0,35.0
36.0,,,149.0,32.0,,,,,459.0,42.0
37.0,,,146.0,33.0,,,,,455.0,52.0
38.0,,,137.0,34.0,,,,,749.0,69.0
39.0,,,129.0,36.0,,,,,749.0,69.0
40.0,,,125.0,34.0,,,,,749.0,69.0
41.0,,,53.0,45.0,,,,,749.0,69.0
42.0,,,107.0,39.0,,,,,458.0,41.0
43.0,,,105.0,42.0,,,,,749.0,69.0
44.0,,,99.0,39.0,,,,,749.0,69.0
45.0,,,94.0,39.0,,,,,749.0,69.0
46.0,,,77.0,35.0,,,,,749.0,69.0
47.0,,,94.0,31.0,,,,,409.0,53.0
48.0,,,97.0,29.0,,,,,749.0,69.0
49.0,,,94.0,27.0,,,,,749.0,69.0
50.0,,,94.0,31.0,,,,,749.0,69.0
51.0,,,104.0,23.0,,,,,366.0,17.0
52.0,,,104.0,25.0,,,,,377.0,16.0
