frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,168.0,53.0,61.0,65.0,757.0,5.0,236.0,8.0,52.0,19.0
2.0,166.0,51.0,37.0,8.0,751.0,10.0,233.0,9.0,57.0,21.0
3.0,168.0,53.0,36.0,6.0,680.0,52.0,222.0,10.0,50.0,12.0
4.0,159.0,53.0,45.0,17.0,679.0,54.0,216.0,10.0,65.0,23.0
5.0,167.0,53.0,69.0,20.0,677.0,52.0,212.0,9.0,94.0,18.0
6.0,168.0,49.0,18.0,25.0,678.0,54.0,209.0,8.0,89.0,17.0
7.0,158.0,51.0,31.0,19.0,676.0,54.0,207.0,11.0,51.0,50.0
8.0,144.0,21.0,37.0,18.0,673.0,54.0,207.0,18.0,99.0,39.0
9.0,137.0,20.0,37.0,48.0,676.0,46.0,200.0,16.0,45.0,50.0
10.0,128.0,21.0,79.0,36.0,666.0,53.0,195.0,17.0,43.0,51.0
11.0,117.0,46.0,85.0,48.0,728.0,20.0,188.0,19.0,47.0,54.0
12.0,124.0,47.0,42.0,46.0,727.0,19.0,183.0,27.0,55.0,54.0
13.0,116.0,43.0,49.0,24.0,669.0,43.0,180.0,30.0,56.0,51.0
14.0,116.0,45.0,48.0,28.0,658.0,54.0,175.0,31.0,51.0,46.0
15.0,114.0,44.0,132.0,64.0,656.0,54.0,170.0,35.0,32.0,51.0
16.0,107.0,44.0,127.0,60.0,713.0,23.0,169.0,34.0,76.0,44.0
17.0,104.0,43.0,19.0,22.0,661.0,42.0,166.0,36.0,71.0,38.0
18.0,112.0,41.0,8.0,18.0,707.0,20.0,165.0,34.0,71.0,39.0
19.0,98.0,53.0,55.0,17.0,689.0,6.0,164.0,33.0,70.0,40.0
20.0,104.0,40.0,94.0,36.0,681.0,10.0,160.0,38.0,68.0,41.0
21.0,104.0,42.0,14.0,23.0,675.0,6.0,159.0,35.0,69.0,41.0
22.0,108.0,43.0,112.0,64.0,665.0,6.0,158.0,39.0,69.0,41.0
23.0,105.0,46.0,46.0,35.0,681.0,0.0,154.0,38.0,75.0,48.0
24.0,112.0,45.0,133.0,57.0,691.0,5.0,150.0,38.0,85.0,20.0
25.0,109.0,54.0,143.0,35.0,693.0,10.0,148.0,37.0,84.0,24.0
26.0,111.0,53.0,169.0,2.0,724.0,0.0,148.0,38.0,95.0,69.0
27.0,112.0,42.0,197.0,0.0,737.0,6.0,146.0,40.0,109.0,69.0
28.0,107.0,42.0,230.0,1.0,744.0,6.0,144.0,36.0,130.0,68.0
29.0,113.0,42.0,246.0,2.0,670.0,53.0,141.0,38.0,138.0,69.0
30.0,118.0,41.0,253.0,1.0,727.0,6.0,140.0,36.0,149.0,68.0
31.0,115.0,45.0,253.0,0.0,734.0,6.0,138.0,40.0,183.0,56.0
32.0,118.0,47.0,260.0,2.0,744.0,15.0,137.0,40.0,216.0,30.0
33.0,117.0,42.0,245.0,11.0,673.0,42.0,133.0,37.0,220.0,34.0
34.0,113.0,40.0,256.0,16.0,740.0,33.0,130.0,33.0,238.0,44.0
35.0,102.0,53.0,240.0,21.0,688.0,38.0,126.0,34.0,268.0,63.0
36.0,101.0,50.0,234.0,21.0,690.0,33.0,125.0,34.0,292.0,68.0
37.0,104.0,46.0,218.0,29.0,751.0,31.0,124.0,34.0,298.0,68.0
38.0,103.0,47.0,213.0,21.0,753.0,27.0,124.0,33.0,313.0,53.0
39.0,98.0,49.0,220.0,6.0,679.0,43.0,122.0,34.0,337.0,69.0
40.0,95.0,51.0,215.0,12.0,681.0,37.0,121.0,34.0,363.0,68.0
41.0,88.0,46.0,203.0,24.0,717.0,25.0,119.0,33.0,403.0,69.0
42.0,75.0,50.0,189.0,24.0,707.0,8.0,53.0,45.0,425.0,69.0
43.0,66.0,18.0,177.0,30.0,674.0,8.0,112.0,36.0,440.0,61.0
44.0,42.0,20.0,164.0,33.0,664.0,11.0,113.0,33.0,440.0,56.0
45.0,24.0,20.0,154.0,32.0,667.0,0.0,112.0,34.0,458.0,62.0
46.0,24.0,24.0,133.0,34.0,663.0,2.0,110.0,31.0,469.0,23.0
47.0,74.0,25.0,134.0,31.0,589.0,54.0,110.0,33.0,486.0,17.0
48.0,72.0,18.0,136.0,32.0,626.0,26.0,110.0,25.0,491.0,17.0
49.0,71.0,6.0,134.0,23.0,616.0,21.0,110.0,27.0,532.0,2.0
50.0,71.0,6.0,136.0,1.0,539.0,47.0,107.0,24.0,590.0,18.0
51.0,71.0,6.0,122.0,7.0,524.0,41.0,107.0,24.0,647.0,50.0
52.0,69.0,7.0,37.0,54.0,511.0,41.0,104.0,24.0,693.0,68.0
53.0,68.0,35.0,90.0,4.0,492.0,27.0,108.0,25.0,739.0,69.0
54.0,71.0,36.0,90.0,14.0,480.0,28.0,110.0,24.0,737.0,65.0
55.0,76.0,30.0,98.0,18.0,446.0,26.0,110.0,24.0,756.0,63.0
