frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,180.0,81.0,34.0,67.0,722.0,55.0,197.0,46.0,48.0,60.0
2.0,181.0,80.0,37.0,60.0,715.0,62.0,194.0,49.0,51.0,62.0
3.0,180.0,82.0,36.0,58.0,711.0,67.0,183.0,50.0,45.0,59.0
4.0,178.0,82.0,42.0,64.0,708.0,69.0,178.0,51.0,54.0,64.0
5.0,180.0,82.0,52.0,68.0,704.0,71.0,172.0,51.0,53.0,86.0
6.0,182.0,82.0,56.0,65.0,702.0,73.0,170.0,50.0,51.0,83.0
7.0,176.0,79.0,65.0,63.0,700.0,73.0,168.0,52.0,62.0,86.0
8.0,168.0,75.0,69.0,64.0,696.0,73.0,168.0,56.0,46.0,95.0
9.0,164.0,70.0,64.0,69.0,692.0,75.0,160.0,58.0,57.0,86.0
10.0,157.0,68.0,42.0,78.0,691.0,72.0,155.0,58.0,58.0,84.0
11.0,149.0,66.0,51.0,75.0,692.0,67.0,149.0,58.0,71.0,77.0
12.0,153.0,67.0,69.0,69.0,690.0,68.0,143.0,67.0,91.0,62.0
13.0,144.0,69.0,87.0,70.0,688.0,72.0,140.0,68.0,88.0,74.0
14.0,142.0,70.0,93.0,69.0,684.0,73.0,135.0,71.0,75.0,80.0
15.0,138.0,71.0,100.0,72.0,681.0,74.0,130.0,73.0,57.0,79.0
16.0,133.0,69.0,95.0,68.0,678.0,75.0,129.0,73.0,45.0,81.0
17.0,127.0,71.0,74.0,57.0,674.0,78.0,126.0,74.0,40.0,77.0
18.0,131.0,74.0,63.0,52.0,669.0,66.0,124.0,75.0,40.0,77.0
19.0,122.0,72.0,52.0,55.0,657.0,59.0,122.0,74.0,41.0,76.0
20.0,115.0,83.0,54.0,56.0,653.0,66.0,119.0,75.0,42.0,75.0
21.0,112.0,86.0,69.0,59.0,648.0,62.0,116.0,75.0,42.0,76.0
22.0,114.0,88.0,82.0,69.0,649.0,54.0,116.0,75.0,42.0,75.0
23.0,113.0,86.0,101.0,63.0,657.0,57.0,112.0,75.0,52.0,73.0
24.0,116.0,91.0,114.0,63.0,663.0,60.0,108.0,76.0,63.0,77.0
25.0,117.0,89.0,131.0,59.0,672.0,52.0,106.0,76.0,67.0,75.0
26.0,116.0,92.0,149.0,53.0,689.0,51.0,106.0,76.0,78.0,76.0
27.0,118.0,87.0,171.0,51.0,703.0,57.0,104.0,76.0,88.0,78.0
28.0,114.0,86.0,195.0,47.0,711.0,61.0,101.0,76.0,100.0,72.0
29.0,116.0,91.0,207.0,45.0,700.0,68.0,98.0,77.0,108.0,70.0
30.0,122.0,91.0,216.0,43.0,697.0,60.0,96.0,77.0,118.0,68.0
31.0,118.0,92.0,216.0,42.0,701.0,59.0,96.0,77.0,145.0,66.0
32.0,118.0,98.0,224.0,47.0,708.0,64.0,95.0,77.0,176.0,49.0
33.0,116.0,97.0,208.0,56.0,695.0,70.0,90.0,79.0,178.0,53.0
34.0,113.0,94.0,220.0,65.0,699.0,73.0,84.0,77.0,198.0,61.0
35.0,104.0,92.0,207.0,72.0,704.0,79.0,83.0,76.0,229.0,76.0
36.0,103.0,91.0,201.0,74.0,708.0,79.0,79.0,78.0,254.0,82.0
37.0,104.0,91.0,184.0,79.0,709.0,68.0,77.0,78.0,260.0,81.0
38.0,104.0,92.0,177.0,71.0,713.0,62.0,77.0,77.0,273.0,72.0
39.0,103.0,91.0,186.0,54.0,700.0,73.0,76.0,78.0,298.0,83.0
40.0,106.0,86.0,181.0,58.0,693.0,79.0,74.0,79.0,324.0,81.0
41.0,101.0,82.0,168.0,68.0,680.0,73.0,70.0,79.0,363.0,85.0
42.0,98.0,74.0,152.0,74.0,671.0,59.0,68.0,80.0,386.0,83.0
43.0,86.0,76.0,141.0,77.0,647.0,64.0,63.0,82.0,400.0,78.0
44.0,75.0,66.0,129.0,80.0,646.0,53.0,63.0,82.0,400.0,78.0
45.0,57.0,67.0,116.0,79.0,642.0,53.0,62.0,81.0,419.0,79.0
46.0,57.0,68.0,100.0,82.0,634.0,58.0,60.0,82.0,426.0,52.0
47.0,55.0,65.0,101.0,79.0,623.0,66.0,59.0,81.0,445.0,52.0
48.0,51.0,68.0,103.0,77.0,611.0,59.0,57.0,80.0,450.0,50.0
49.0,44.0,70.0,101.0,70.0,603.0,52.0,57.0,79.0,492.0,40.0
50.0,44.0,72.0,106.0,53.0,594.0,53.0,53.0,80.0,548.0,46.0
51.0,44.0,71.0,93.0,60.0,579.0,52.0,54.0,79.0,603.0,72.0
52.0,44.0,67.0,72.0,71.0,566.0,52.0,52.0,79.0,650.0,82.0
53.0,40.0,70.0,64.0,60.0,547.0,54.0,58.0,76.0,695.0,88.0
54.0,42.0,72.0,59.0,67.0,535.0,56.0,58.0,76.0,695.0,79.0
55.0,44.0,73.0,60.0,69.0,501.0,53.0,59.0,75.0,713.0,78.0
