frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,415.0,57.0,109.0,69.0,611.0,52.0,581.0,75.0,0.0,0.0
2.0,402.0,59.0,129.0,69.0,589.0,52.0,593.0,70.0,0.0,0.0
3.0,392.0,62.0,151.0,72.0,580.0,57.0,605.0,72.0,0.0,0.0
4.0,372.0,71.0,170.0,76.0,556.0,58.0,620.0,73.0,0.0,0.0
5.0,359.0,68.0,189.0,64.0,538.0,57.0,636.0,69.0,0.0,0.0
6.0,341.0,70.0,217.0,65.0,518.0,50.0,652.0,75.0,0.0,0.0
7.0,334.0,68.0,239.0,65.0,507.0,53.0,662.0,70.0,0.0,0.0
8.0,316.0,69.0,266.0,66.0,493.0,51.0,674.0,72.0,0.0,0.0
9.0,301.0,67.0,291.0,70.0,476.0,48.0,692.0,81.0,0.0,0.0
10.0,283.0,69.0,312.0,71.0,458.0,49.0,699.0,79.0,0.0,0.0
11.0,272.0,68.0,318.0,69.0,445.0,46.0,698.0,78.0,0.0,0.0
12.0,262.0,68.0,331.0,73.0,431.0,44.0,698.0,75.0,0.0,0.0
13.0,252.0,67.0,343.0,77.0,414.0,48.0,690.0,66.0,0.0,0.0
14.0,235.0,64.0,356.0,69.0,401.0,45.0,691.0,66.0,0.0,0.0
15.0,233.0,52.0,373.0,69.0,388.0,44.0,694.0,63.0,0.0,0.0
16.0,214.0,49.0,385.0,68.0,379.0,49.0,694.0,62.0,0.0,0.0
17.0,207.0,55.0,395.0,69.0,370.0,49.0,694.0,65.0,0.0,0.0
18.0,199.0,57.0,410.0,68.0,354.0,49.0,695.0,66.0,0.0,0.0
19.0,190.0,62.0,420.0,69.0,331.0,54.0,691.0,66.0,0.0,0.0
20.0,186.0,61.0,433.0,69.0,306.0,56.0,692.0,65.0,0.0,0.0
21.0,184.0,62.0,445.0,71.0,289.0,55.0,696.0,66.0,0.0,0.0
22.0,181.0,64.0,454.0,71.0,269.0,52.0,685.0,62.0,0.0,0.0
23.0,179.0,67.0,470.0,71.0,245.0,51.0,694.0,71.0,0.0,0.0
24.0,172.0,70.0,479.0,77.0,226.0,53.0,697.0,75.0,0.0,0.0
25.0,162.0,74.0,495.0,76.0,219.0,60.0,687.0,73.0,0.0,0.0
26.0,156.0,73.0,502.0,75.0,206.0,60.0,683.0,71.0,0.0,0.0
27.0,151.0,74.0,512.0,74.0,193.0,71.0,682.0,69.0,0.0,0.0
28.0,145.0,73.0,524.0,72.0,175.0,71.0,667.0,60.0,0.0,0.0
29.0,138.0,72.0,527.0,65.0,157.0,67.0,652.0,54.0,0.0,0.0
30.0,127.0,73.0,545.0,63.0,133.0,69.0,641.0,57.0,0.0,0.0
31.0,117.0,71.0,555.0,60.0,124.0,65.0,649.0,55.0,0.0,0.0
32.0,110.0,72.0,571.0,64.0,113.0,60.0,667.0,51.0,0.0,0.0
33.0,110.0,68.0,579.0,59.0,48.0,16.0,680.0,55.0,0.0,0.0
34.0,125.0,53.0,596.0,56.0,39.0,24.0,689.0,48.0,0.0,0.0
35.0,131.0,48.0,606.0,56.0,26.0,29.0,692.0,48.0,0.0,0.0
36.0,132.0,49.0,607.0,50.0,42.0,60.0,692.0,51.0,0.0,0.0
37.0,135.0,48.0,615.0,54.0,48.0,63.0,691.0,54.0,0.0,0.0
38.0,117.0,50.0,612.0,52.0,38.0,57.0,696.0,63.0,0.0,0.0
39.0,103.0,53.0,606.0,52.0,45.0,66.0,697.0,68.0,0.0,0.0
40.0,101.0,59.0,601.0,53.0,54.0,70.0,698.0,70.0,0.0,0.0
41.0,127.0,59.0,600.0,59.0,58.0,70.0,698.0,70.0,0.0,0.0
42.0,141.0,60.0,589.0,56.0,59.0,69.0,700.0,71.0,0.0,0.0
43.0,151.0,57.0,574.0,50.0,52.0,65.0,698.0,70.0,0.0,0.0
44.0,156.0,55.0,568.0,51.0,51.0,68.0,699.0,69.0,0.0,0.0
45.0,151.0,62.0,577.0,56.0,50.0,66.0,699.0,69.0,0.0,0.0
46.0,153.0,65.0,597.0,64.0,48.0,66.0,695.0,70.0,0.0,0.0
47.0,166.0,65.0,617.0,65.0,55.0,70.0,697.0,70.0,0.0,0.0
48.0,178.0,64.0,629.0,68.0,58.0,70.0,693.0,67.0,0.0,0.0
49.0,173.0,74.0,635.0,69.0,61.0,70.0,693.0,69.0,0.0,0.0
50.0,182.0,79.0,650.0,70.0,54.0,67.0,691.0,66.0,0.0,0.0
51.0,197.0,65.0,663.0,67.0,62.0,76.0,690.0,68.0,0.0,0.0
