frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,69.0,26.0,74.0,6.0,85.0,35.0,84.0,42.0,69.0,18.0
2.0,8.0,32.0,72.0,7.0,67.0,38.0,83.0,41.0,30.0,37.0
3.0,5.0,25.0,70.0,9.0,70.0,37.0,80.0,38.0,23.0,36.0
4.0,4.0,24.0,67.0,12.0,75.0,40.0,74.0,34.0,22.0,29.0
5.0,33.0,15.0,66.0,11.0,90.0,38.0,91.0,25.0,20.0,28.0
6.0,10.0,26.0,67.0,9.0,77.0,41.0,99.0,18.0,21.0,26.0
7.0,15.0,25.0,66.0,9.0,45.0,38.0,50.0,44.0,16.0,23.0
8.0,11.0,24.0,66.0,10.0,63.0,41.0,93.0,23.0,23.0,28.0
9.0,15.0,22.0,63.0,12.0,83.0,36.0,80.0,17.0,20.0,25.0
10.0,13.0,19.0,62.0,10.0,85.0,37.0,79.0,18.0,21.0,29.0
11.0,11.0,21.0,61.0,8.0,68.0,37.0,78.0,17.0,21.0,26.0
12.0,16.0,20.0,68.0,7.0,61.0,38.0,78.0,17.0,20.0,29.0
13.0,22.0,18.0,70.0,8.0,91.0,32.0,68.0,15.0,20.0,27.0
14.0,22.0,19.0,66.0,8.0,78.0,34.0,39.0,13.0,18.0,22.0
15.0,28.0,18.0,64.0,7.0,59.0,40.0,40.0,18.0,14.0,27.0
16.0,23.0,17.0,64.0,11.0,42.0,40.0,25.0,27.0,20.0,36.0
17.0,24.0,16.0,59.0,11.0,32.0,38.0,24.0,27.0,34.0,40.0
18.0,44.0,13.0,63.0,11.0,30.0,38.0,32.0,19.0,37.0,35.0
19.0,27.0,14.0,67.0,9.0,35.0,40.0,24.0,15.0,19.0,36.0
20.0,21.0,13.0,61.0,10.0,36.0,35.0,31.0,15.0,31.0,43.0
21.0,16.0,15.0,49.0,7.0,20.0,30.0,40.0,16.0,38.0,38.0
22.0,15.0,14.0,39.0,10.0,20.0,28.0,56.0,14.0,41.0,40.0
23.0,2.0,13.0,30.0,8.0,37.0,34.0,63.0,12.0,36.0,41.0
24.0,12.0,13.0,24.0,9.0,50.0,42.0,58.0,14.0,38.0,43.0
25.0,25.0,14.0,24.0,8.0,68.0,39.0,56.0,13.0,34.0,39.0
26.0,15.0,10.0,24.0,8.0,84.0,28.0,60.0,13.0,39.0,37.0
27.0,18.0,16.0,20.0,8.0,97.0,18.0,67.0,16.0,50.0,39.0
28.0,37.0,12.0,19.0,10.0,74.0,13.0,64.0,14.0,45.0,39.0
29.0,26.0,6.0,13.0,9.0,92.0,24.0,51.0,14.0,46.0,43.0
30.0,17.0,7.0,17.0,11.0,89.0,20.0,44.0,14.0,33.0,45.0
31.0,13.0,6.0,20.0,9.0,88.0,19.0,41.0,15.0,43.0,36.0
32.0,5.0,6.0,24.0,11.0,76.0,17.0,49.0,14.0,49.0,16.0
33.0,33.0,6.0,37.0,10.0,73.0,19.0,54.0,14.0,32.0,32.0
34.0,58.0,6.0,32.0,9.0,73.0,17.0,54.0,13.0,70.0,42.0
35.0,60.0,6.0,33.0,10.0,72.0,18.0,56.0,14.0,77.0,15.0
36.0,45.0,8.0,30.0,9.0,72.0,19.0,67.0,17.0,86.0,17.0
37.0,43.0,9.0,32.0,9.0,73.0,17.0,91.0,16.0,83.0,17.0
38.0,43.0,10.0,31.0,9.0,72.0,18.0,63.0,13.0,86.0,17.0
39.0,56.0,12.0,24.0,10.0,75.0,18.0,55.0,41.0,75.0,16.0
40.0,61.0,11.0,32.0,9.0,67.0,16.0,56.0,40.0,81.0,19.0
41.0,61.0,12.0,25.0,10.0,54.0,15.0,54.0,41.0,79.0,18.0
42.0,58.0,12.0,31.0,8.0,51.0,15.0,60.0,41.0,69.0,18.0
43.0,57.0,16.0,27.0,10.0,46.0,14.0,55.0,38.0,74.0,18.0
44.0,71.0,20.0,28.0,10.0,50.0,14.0,61.0,39.0,80.0,20.0
45.0,71.0,19.0,13.0,10.0,49.0,15.0,65.0,40.0,79.0,19.0
46.0,75.0,20.0,23.0,10.0,49.0,15.0,58.0,38.0,86.0,18.0
47.0,73.0,25.0,22.0,12.0,43.0,15.0,57.0,37.0,87.0,17.0
48.0,77.0,25.0,28.0,12.0,44.0,16.0,41.0,12.0,81.0,17.0
49.0,73.0,26.0,33.0,11.0,41.0,15.0,46.0,12.0,83.0,16.0
50.0,75.0,26.0,40.0,12.0,41.0,15.0,51.0,14.0,72.0,17.0
51.0,73.0,26.0,38.0,13.0,43.0,13.0,54.0,14.0,88.0,26.0
52.0,80.0,20.0,36.0,13.0,43.0,15.0,57.0,14.0,63.0,16.0
