frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,783.0,25.0,778.0,11.0,772.0,15.0,51.0,71.0,767.0,85.0
2.0,782.0,60.0,777.0,66.0,768.0,14.0,46.0,81.0,767.0,73.0
3.0,782.0,63.0,777.0,28.0,772.0,15.0,768.0,52.0,767.0,73.0
4.0,782.0,62.0,777.0,66.0,772.0,15.0,54.0,82.0,767.0,72.0
5.0,782.0,61.0,777.0,66.0,772.0,18.0,62.0,80.0,767.0,73.0
6.0,782.0,63.0,777.0,67.0,772.0,18.0,92.0,67.0,767.0,71.0
7.0,782.0,31.0,777.0,66.0,773.0,17.0,117.0,57.0,767.0,74.0
8.0,782.0,62.0,778.0,31.0,772.0,16.0,121.0,56.0,767.0,71.0
9.0,782.0,59.0,777.0,68.0,772.0,15.0,130.0,57.0,767.0,72.0
10.0,782.0,59.0,777.0,71.0,772.0,15.0,134.0,56.0,767.0,70.0
11.0,782.0,62.0,778.0,33.0,768.0,14.0,132.0,59.0,767.0,69.0
12.0,782.0,64.0,777.0,65.0,771.0,16.0,772.0,22.0,767.0,69.0
13.0,782.0,63.0,777.0,31.0,772.0,15.0,129.0,79.0,767.0,71.0
14.0,782.0,63.0,777.0,67.0,772.0,15.0,132.0,79.0,767.0,71.0
15.0,782.0,63.0,777.0,34.0,772.0,15.0,768.0,61.0,767.0,73.0
16.0,782.0,61.0,777.0,67.0,772.0,17.0,142.0,77.0,767.0,72.0
17.0,782.0,64.0,777.0,33.0,772.0,15.0,144.0,77.0,767.0,72.0
18.0,782.0,62.0,777.0,66.0,768.0,14.0,145.0,76.0,767.0,73.0
19.0,782.0,60.0,777.0,33.0,771.0,15.0,159.0,66.0,767.0,73.0
20.0,782.0,59.0,777.0,32.0,772.0,16.0,177.0,66.0,767.0,72.0
21.0,782.0,64.0,777.0,68.0,772.0,15.0,216.0,80.0,767.0,73.0
22.0,782.0,61.0,777.0,32.0,772.0,16.0,252.0,81.0,767.0,71.0
23.0,782.0,65.0,777.0,68.0,772.0,15.0,772.0,20.0,767.0,75.0
24.0,782.0,35.0,777.0,66.0,771.0,15.0,375.0,63.0,767.0,72.0
25.0,782.0,60.0,777.0,32.0,772.0,16.0,448.0,51.0,767.0,70.0
26.0,782.0,62.0,777.0,32.0,771.0,15.0,517.0,97.0,767.0,74.0
27.0,782.0,34.0,778.0,32.0,773.0,15.0,767.0,101.0,767.0,71.0
28.0,782.0,64.0,777.0,70.0,768.0,14.0,589.0,94.0,767.0,73.0
29.0,782.0,63.0,777.0,67.0,773.0,17.0,771.0,20.0,767.0,73.0
30.0,782.0,65.0,777.0,28.0,773.0,16.0,767.0,102.0,767.0,72.0
31.0,782.0,62.0,777.0,31.0,772.0,15.0,717.0,65.0,767.0,73.0
32.0,782.0,34.0,778.0,33.0,772.0,15.0,703.0,53.0,767.0,71.0
33.0,782.0,65.0,777.0,31.0,771.0,16.0,706.0,51.0,767.0,71.0
34.0,782.0,64.0,778.0,32.0,768.0,14.0,772.0,20.0,767.0,72.0
35.0,782.0,63.0,777.0,70.0,772.0,16.0,703.0,69.0,767.0,74.0
36.0,782.0,32.0,777.0,31.0,772.0,15.0,771.0,20.0,767.0,69.0
37.0,782.0,64.0,777.0,68.0,772.0,15.0,701.0,78.0,767.0,75.0
38.0,782.0,59.0,778.0,31.0,772.0,16.0,701.0,84.0,767.0,73.0
39.0,782.0,60.0,777.0,30.0,772.0,17.0,687.0,66.0,767.0,70.0
40.0,782.0,30.0,778.0,30.0,771.0,15.0,690.0,62.0,767.0,72.0
41.0,782.0,65.0,777.0,68.0,771.0,16.0,687.0,60.0,767.0,72.0
42.0,782.0,30.0,777.0,69.0,773.0,18.0,772.0,20.0,767.0,73.0
43.0,782.0,62.0,777.0,65.0,772.0,16.0,670.0,58.0,767.0,71.0
44.0,782.0,64.0,777.0,66.0,772.0,17.0,660.0,61.0,767.0,72.0
45.0,782.0,63.0,777.0,30.0,773.0,18.0,648.0,67.0,767.0,75.0
46.0,782.0,62.0,777.0,28.0,772.0,16.0,772.0,17.0,767.0,72.0
47.0,782.0,66.0,777.0,32.0,772.0,15.0,626.0,67.0,767.0,74.0
48.0,782.0,62.0,777.0,29.0,771.0,15.0,629.0,63.0,767.0,72.0
49.0,782.0,65.0,777.0,67.0,768.0,14.0,629.0,68.0,767.0,69.0
50.0,782.0,60.0,777.0,66.0,772.0,18.0,642.0,69.0,767.0,73.0
51.0,782.0,59.0,777.0,32.0,772.0,16.0,663.0,55.0,767.0,73.0
52.0,782.0,63.0,777.0,67.0,772.0,16.0,675.0,52.0,767.0,73.0
53.0,782.0,31.0,777.0,30.0,772.0,15.0,692.0,50.0,767.0,73.0
54.0,782.0,63.0,777.0,33.0,772.0,16.0,694.0,48.0,767.0,76.0
55.0,782.0,63.0,777.0,31.0,772.0,16.0,772.0,20.0,767.0,69.0
