frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y
1.0,654.0,65.0,54.0,51.0,574.0,67.0,278.0,66.0,696.0,88.0
2.0,625.0,59.0,71.0,55.0,578.0,73.0,278.0,67.0,689.0,75.0
3.0,595.0,68.0,75.0,62.0,601.0,72.0,277.0,66.0,710.0,86.0
4.0,569.0,64.0,85.0,53.0,609.0,64.0,276.0,67.0,714.0,87.0
5.0,540.0,66.0,99.0,46.0,618.0,61.0,258.0,62.0,710.0,84.0
6.0,512.0,63.0,110.0,53.0,637.0,56.0,242.0,52.0,696.0,69.0
7.0,477.0,60.0,106.0,53.0,649.0,54.0,232.0,55.0,681.0,28.0
8.0,464.0,67.0,124.0,52.0,670.0,53.0,227.0,55.0,686.0,57.0
9.0,451.0,69.0,132.0,37.0,671.0,53.0,216.0,53.0,712.0,64.0
10.0,445.0,67.0,150.0,43.0,674.0,57.0,190.0,55.0,716.0,69.0
11.0,441.0,69.0,162.0,50.0,683.0,71.0,166.0,55.0,715.0,69.0
12.0,439.0,71.0,185.0,62.0,685.0,70.0,140.0,55.0,708.0,75.0
13.0,437.0,71.0,192.0,48.0,674.0,60.0,119.0,57.0,705.0,75.0
14.0,436.0,71.0,189.0,40.0,661.0,57.0,109.0,53.0,700.0,69.0
15.0,436.0,71.0,195.0,32.0,644.0,51.0,96.0,55.0,717.0,53.0
16.0,434.0,72.0,195.0,40.0,640.0,49.0,90.0,66.0,705.0,49.0
17.0,428.0,73.0,206.0,42.0,645.0,45.0,87.0,76.0,697.0,50.0
18.0,426.0,74.0,215.0,49.0,676.0,50.0,92.0,78.0,692.0,65.0
19.0,421.0,76.0,226.0,48.0,687.0,57.0,104.0,78.0,676.0,66.0
20.0,417.0,75.0,229.0,45.0,691.0,60.0,124.0,91.0,649.0,67.0
21.0,414.0,74.0,247.0,56.0,698.0,61.0,121.0,89.0,623.0,58.0
22.0,411.0,75.0,240.0,51.0,706.0,59.0,110.0,90.0,601.0,61.0
23.0,410.0,75.0,235.0,64.0,690.0,56.0,106.0,88.0,588.0,61.0
24.0,411.0,75.0,233.0,63.0,674.0,54.0,102.0,84.0,574.0,60.0
25.0,410.0,75.0,227.0,68.0,658.0,55.0,94.0,86.0,547.0,54.0
26.0,406.0,74.0,213.0,61.0,639.0,48.0,95.0,91.0,524.0,53.0
27.0,403.0,73.0,209.0,62.0,642.0,46.0,86.0,97.0,506.0,53.0
28.0,401.0,74.0,212.0,58.0,665.0,52.0,65.0,88.0,499.0,64.0
29.0,397.0,74.0,208.0,58.0,691.0,62.0,79.0,70.0,490.0,67.0
30.0,395.0,74.0,216.0,47.0,682.0,67.0,120.0,57.0,475.0,67.0
31.0,388.0,75.0,208.0,51.0,681.0,74.0,151.0,52.0,457.0,63.0
32.0,370.0,64.0,212.0,54.0,683.0,81.0,187.0,48.0,425.0,59.0
33.0,361.0,54.0,204.0,59.0,679.0,77.0,216.0,48.0,399.0,67.0
34.0,352.0,62.0,205.0,56.0,667.0,76.0,244.0,45.0,380.0,71.0
35.0,348.0,66.0,186.0,64.0,653.0,77.0,272.0,53.0,340.0,73.0
36.0,330.0,65.0,181.0,60.0,639.0,82.0,304.0,69.0,317.0,59.0
37.0,314.0,62.0,167.0,61.0,628.0,86.0,345.0,74.0,293.0,63.0
38.0,310.0,69.0,163.0,63.0,625.0,84.0,366.0,78.0,286.0,58.0
39.0,307.0,70.0,171.0,62.0,618.0,84.0,386.0,76.0,268.0,58.0
40.0,299.0,74.0,185.0,57.0,599.0,84.0,407.0,68.0,237.0,64.0
41.0,295.0,74.0,193.0,52.0,596.0,74.0,411.0,51.0,204.0,69.0
42.0,292.0,78.0,182.0,71.0,590.0,65.0,409.0,47.0,182.0,68.0
43.0,310.0,87.0,156.0,62.0,570.0,59.0,415.0,43.0,139.0,73.0
44.0,311.0,82.0,117.0,62.0,557.0,65.0,433.0,52.0,129.0,61.0
45.0,321.0,75.0,106.0,46.0,549.0,65.0,453.0,58.0,126.0,63.0
46.0,334.0,72.0,89.0,48.0,560.0,65.0,473.0,59.0,126.0,63.0
47.0,365.0,66.0,84.0,43.0,545.0,63.0,508.0,57.0,78.0,83.0
48.0,393.0,72.0,62.0,52.0,524.0,68.0,539.0,43.0,50.0,75.0
49.0,395.0,57.0,44.0,46.0,508.0,70.0,568.0,46.0,62.0,71.0
50.0,402.0,53.0,49.0,65.0,488.0,71.0,598.0,48.0,62.0,71.0
51.0,404.0,51.0,49.0,64.0,480.0,69.0,634.0,47.0,51.0,74.0
52.0,404.0,46.0,59.0,72.0,462.0,67.0,676.0,49.0,46.0,56.0
53.0,401.0,52.0,48.0,61.0,432.0,73.0,698.0,48.0,67.0,56.0
